game_id,home_team,away_team,game_date,home_goals,away_goals,home_xGoalsPercentage,home_corsiPercentage,home_fenwickPercentage,home_iceTime,home_xOnGoalFor,home_xGoalsFor,home_xReboundsFor,home_xFreezeFor,home_xPlayStoppedFor,home_xPlayContinuedInZoneFor,home_xPlayContinuedOutsideZoneFor,home_flurryAdjustedxGoalsFor,home_scoreVenueAdjustedxGoalsFor,home_flurryScoreVenueAdjustedxGoalsFor,home_shotsOnGoalFor,home_missedShotsFor,home_blockedShotAttemptsFor,home_shotAttemptsFor,home_goalsFor,home_reboundsFor,home_reboundGoalsFor,home_freezeFor,home_playStoppedFor,home_playContinuedInZoneFor,home_playContinuedOutsideZoneFor,home_savedShotsOnGoalFor,home_savedUnblockedShotAttemptsFor,home_penaltiesFor,home_penalityMinutesFor,home_faceOffsWonFor,home_hitsFor,home_takeawaysFor,home_giveawaysFor,home_lowDangerShotsFor,home_mediumDangerShotsFor,home_highDangerShotsFor,home_lowDangerxGoalsFor,home_mediumDangerxGoalsFor,home_highDangerxGoalsFor,home_lowDangerGoalsFor,home_mediumDangerGoalsFor,home_highDangerGoalsFor,home_scoreAdjustedShotsAttemptsFor,home_unblockedShotAttemptsFor,home_scoreAdjustedUnblockedShotAttemptsFor,home_dZoneGiveawaysFor,home_xGoalsFromxReboundsOfShotsFor,home_xGoalsFromActualReboundsOfShotsFor,home_reboundxGoalsFor,home_totalShotCreditFor,home_scoreAdjustedTotalShotCreditFor,home_scoreFlurryAdjustedTotalShotCreditFor,home_xOnGoalAgainst,home_xGoalsAgainst,home_xReboundsAgainst,home_xFreezeAgainst,home_xPlayStoppedAgainst,home_xPlayContinuedInZoneAgainst,home_xPlayContinuedOutsideZoneAgainst,home_flurryAdjustedxGoalsAgainst,home_scoreVenueAdjustedxGoalsAgainst,home_flurryScoreVenueAdjustedxGoalsAgainst,home_shotsOnGoalAgainst,home_missedShotsAgainst,home_blockedShotAttemptsAgainst,home_shotAttemptsAgainst,home_goalsAgainst,home_reboundsAgainst,home_reboundGoalsAgainst,home_freezeAgainst,home_playStoppedAgainst,home_playContinuedInZoneAgainst,home_playContinuedOutsideZoneAgainst,home_savedShotsOnGoalAgainst,home_savedUnblockedShotAttemptsAgainst,home_penaltiesAgainst,home_penalityMinutesAgainst,home_faceOffsWonAgainst,home_hitsAgainst,home_takeawaysAgainst,home_giveawaysAgainst,home_lowDangerShotsAgainst,home_mediumDangerShotsAgainst,home_highDangerShotsAgainst,home_lowDangerxGoalsAgainst,home_mediumDangerxGoalsAgainst,home_highDangerxGoalsAgainst,home_lowDangerGoalsAgainst,home_mediumDangerGoalsAgainst,home_highDangerGoalsAgainst,home_scoreAdjustedShotsAttemptsAgainst,home_unblockedShotAttemptsAgainst,home_scoreAdjustedUnblockedShotAttemptsAgainst,home_dZoneGiveawaysAgainst,home_xGoalsFromxReboundsOfShotsAgainst,home_xGoalsFromActualReboundsOfShotsAgainst,home_reboundxGoalsAgainst,home_totalShotCreditAgainst,home_scoreAdjustedTotalShotCreditAgainst,home_scoreFlurryAdjustedTotalShotCreditAgainst,away_xGoalsPercentage,away_corsiPercentage,away_fenwickPercentage,away_iceTime,away_xOnGoalFor,away_xGoalsFor,away_xReboundsFor,away_xFreezeFor,away_xPlayStoppedFor,away_xPlayContinuedInZoneFor,away_xPlayContinuedOutsideZoneFor,away_flurryAdjustedxGoalsFor,away_scoreVenueAdjustedxGoalsFor,away_flurryScoreVenueAdjustedxGoalsFor,away_shotsOnGoalFor,away_missedShotsFor,away_blockedShotAttemptsFor,away_shotAttemptsFor,away_goalsFor,away_reboundsFor,away_reboundGoalsFor,away_freezeFor,away_playStoppedFor,away_playContinuedInZoneFor,away_playContinuedOutsideZoneFor,away_savedShotsOnGoalFor,away_savedUnblockedShotAttemptsFor,away_penaltiesFor,away_penalityMinutesFor,away_faceOffsWonFor,away_hitsFor,away_takeawaysFor,away_giveawaysFor,away_lowDangerShotsFor,away_mediumDangerShotsFor,away_highDangerShotsFor,away_lowDangerxGoalsFor,away_mediumDangerxGoalsFor,away_highDangerxGoalsFor,away_lowDangerGoalsFor,away_mediumDangerGoalsFor,away_highDangerGoalsFor,away_scoreAdjustedShotsAttemptsFor,away_unblockedShotAttemptsFor,away_scoreAdjustedUnblockedShotAttemptsFor,away_dZoneGiveawaysFor,away_xGoalsFromxReboundsOfShotsFor,away_xGoalsFromActualReboundsOfShotsFor,away_reboundxGoalsFor,away_totalShotCreditFor,away_scoreAdjustedTotalShotCreditFor,away_scoreFlurryAdjustedTotalShotCreditFor,away_xOnGoalAgainst,away_xGoalsAgainst,away_xReboundsAgainst,away_xFreezeAgainst,away_xPlayStoppedAgainst,away_xPlayContinuedInZoneAgainst,away_xPlayContinuedOutsideZoneAgainst,away_flurryAdjustedxGoalsAgainst,away_scoreVenueAdjustedxGoalsAgainst,away_flurryScoreVenueAdjustedxGoalsAgainst,away_shotsOnGoalAgainst,away_missedShotsAgainst,away_blockedShotAttemptsAgainst,away_shotAttemptsAgainst,away_goalsAgainst,away_reboundsAgainst,away_reboundGoalsAgainst,away_freezeAgainst,away_playStoppedAgainst,away_playContinuedInZoneAgainst,away_playContinuedOutsideZoneAgainst,away_savedShotsOnGoalAgainst,away_savedUnblockedShotAttemptsAgainst,away_penaltiesAgainst,away_penalityMinutesAgainst,away_faceOffsWonAgainst,away_hitsAgainst,away_takeawaysAgainst,away_giveawaysAgainst,away_lowDangerShotsAgainst,away_mediumDangerShotsAgainst,away_highDangerShotsAgainst,away_lowDangerxGoalsAgainst,away_mediumDangerxGoalsAgainst,away_highDangerxGoalsAgainst,away_lowDangerGoalsAgainst,away_mediumDangerGoalsAgainst,away_highDangerGoalsAgainst,away_scoreAdjustedShotsAttemptsAgainst,away_unblockedShotAttemptsAgainst,away_scoreAdjustedUnblockedShotAttemptsAgainst,away_dZoneGiveawaysAgainst,away_xGoalsFromxReboundsOfShotsAgainst,away_xGoalsFromActualReboundsOfShotsAgainst,away_reboundxGoalsAgainst,away_totalShotCreditAgainst,away_scoreAdjustedTotalShotCreditAgainst,away_scoreFlurryAdjustedTotalShotCreditAgainst
2025020211,ANA,FLA,20251104,7,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.49,0.52,0.51,227211,1916.37,156.24,125.22,488.81,64.84,1024.77,752.11,150.49,156.29,150.55,1622,990,999,3611,148,209,25,387,6,925,937,1474,2464,296,657,1608,1834,263,964,2005,465,142,60.06,57.72,38.46,66,56,26,3593.87,2612,2607.9,477,26.08,37.82,37.87,144.45,144.51,141.9,1852.96,160.9,121.58,468.92,63.36,975.98,731.26,153.44,162.17,154.59,1640,882,846,3368,177,212,28,343,5,834,951,1463,2345,297,672,1802,1468,320,1020,1883,470,169,54.61,58.78,47.51,78,70,29,3398.52,2522,2538.56,515,25.41,43.41,43.9,142.41,143.51,140.55
2025020251,ANA,WPG,20251109,4,1,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.48,0.49,0.49,234322,1806.93,150.43,121.58,454.86,61.83,981.47,729.84,143.85,151.12,144.64,1592,908,930,3430,152,190,24,411,5,878,864,1440,2348,218,491,1690,1625,271,986,1941,415,144,57.29,52.42,40.72,70,57,25,3450.03,2500,2514.4,490,25.36,38.94,39.36,136.41,137.22,134.97,1916.22,161.92,129.48,482.42,65.33,1030.53,759.38,155.49,162.05,155.62,1717,913,966,3596,156,225,21,373,2,971,903,1561,2474,214,481,1567,1416,295,997,1997,452,181,58.97,55.31,47.64,74,60,22,3587.15,2630,2623.89,474,26.93,41.96,42,146.78,146.92,143.96
2025020306,ANA,UTA,20251117,3,2,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.53,0.53,0.53,230014,1977.39,168.68,129.15,490.94,66.69,1056.36,778.18,162.47,169.96,163.73,1711,979,1112,3802,179,191,18,365,2,1020,933,1532,2511,252,564,1727,1426,287,1108,2033,502,155,63.17,62.25,43.26,82,69,28,3843.33,2690,2713.47,495,26.9,39.18,39.42,156.17,157.73,154.97,1781.15,152.45,114.34,447.52,59.89,934.53,708.26,146.32,152.36,146.24,1559,858,951,3368,152,195,23,350,1,888,831,1407,2265,241,543,1760,1615,308,1051,1816,461,140,55.76,57.23,39.46,65,61,26,3351.07,2417,2410.73,494,23.83,37.49,37.75,138.54,138.24,135.49
2025020318,ANA,BOS,20251119,4,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.47,0.49,0.49,230774,1897.17,152.83,121.14,484.76,64.89,1003.16,757.24,146.15,153.58,146.92,1654,930,1019,3603,174,213,20,384,5,899,909,1480,2410,296,688,1853,1710,274,1141,2006,436,142,58.38,54.2,40.25,93,58,23,3622.11,2584,2595.57,556,25.22,39.68,40.11,137.93,138.82,136.12,1972.36,171.2,131.93,506.18,68.02,1041.65,767.02,164.01,171.03,163.9,1717,969,1071,3757,145,239,14,426,4,938,934,1572,2541,282,656,1637,1663,312,1027,1985,529,172,58,66.48,46.74,68,62,15,3745.1,2686,2680.57,451,27.56,46.43,46.43,152.34,152.33,149.5
2025020329,ANA,OTT,20251120,2,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.56,0.53,0.54,230235,1989.8,171.63,132.85,498,65.44,1054.77,772.31,165.26,173.51,167.04,1745,950,993,3688,177,206,22,352,3,980,977,1568,2518,256,579,1799,1774,326,963,2020,506,169,59.43,63.71,48.49,86,63,28,3728.16,2695,2722.79,481,27.72,43.56,44.45,154.9,156.33,153.44,1687.25,135.25,110.7,427.88,57.03,909.84,674.3,129.72,134.8,129.32,1479,836,960,3275,161,182,22,330,2,850,790,1318,2154,280,639,1577,1736,272,1058,1799,398,118,51.92,48.82,34.51,71,67,23,3253.79,2315,2299.88,571,22.99,36.18,36.48,121.75,121.48,119.29
2025020346,ANA,VGK,20251122,4,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.54,0.52,0.53,241699,1998.16,167.84,133.26,492.25,66.19,1061.96,798.56,161.62,167.51,161.38,1798,923,1081,3802,167,191,26,429,2,973,959,1631,2554,216,503,1798,1583,291,1142,2052,511,158,60.19,63.52,44.13,65,70,32,3774.23,2721,2702.41,496,27.83,38.82,38.9,156.69,156.54,154.05,1777.29,141.16,115.99,450.77,61.75,963.32,709.02,136.4,142.65,137.86,1495,947,1040,3482,169,186,24,325,3,904,855,1326,2273,236,539,1721,1620,333,1017,1912,399,131,56.07,49.16,35.93,85,59,25,3523.23,2442,2472.82,479,24.14,32.94,33.1,132.2,133.64,131.46
2025020374,ANA,VAN,20251126,4,5,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.45,0.47,0.47,232590,1790.19,146.24,118.69,454.56,60.72,965.49,713.3,140.32,143.99,138.2,1532,927,903,3362,126,217,17,330,0,876,910,1406,2333,231,494,1620,1562,307,1077,1919,392,148,56.99,50.13,39.12,58,47,21,3279.99,2459,2413.57,510,24.7,39.35,39.35,131.59,129.86,127.31,2078.96,180.68,139.97,513.12,68.76,1110.25,814.22,173.13,184.22,176.55,1836,991,1003,3830,199,211,25,379,1,1027,1010,1637,2628,231,497,1674,1393,266,1005,2105,559,163,65.36,71.06,44.26,95,77,27,3932.45,2827,2892.33,438,29.24,40.06,40.06,169.87,173.3,169.42
2025020384,ANA,LAK,20251128,4,4,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.52,0.52,0.52,235805,1992.33,156.55,131.9,503.9,67.26,1076.15,800.25,151.08,155.87,150.47,1708,1028,1175,3911,143,214,14,402,4,988,985,1565,2593,227,503,1718,1473,296,1076,2128,471,137,61.63,57.2,37.72,66,58,19,3894.03,2736,2727.72,500,27.46,39.84,39.84,144.17,143.89,141.66,1831.7,145.61,121.24,460.73,62.07,985.3,737.03,140.83,147.05,142.21,1611,901,1063,3575,135,193,14,370,3,906,905,1476,2377,220,488,1709,1452,294,983,1936,463,113,57.58,57.37,30.66,72,49,14,3605.79,2512,2533.45,429,25.23,35.58,35.61,135.23,136.7,134.54
2025020424,ANA,UTA,20251203,0,7,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.53,0.53,0.53,230014,1977.39,168.68,129.15,490.94,66.69,1056.36,778.18,162.47,169.96,163.73,1711,979,1112,3802,179,191,18,365,2,1020,933,1532,2511,252,564,1727,1426,287,1108,2033,502,155,63.17,62.25,43.26,82,69,28,3843.33,2690,2713.47,495,26.9,39.18,39.42,156.17,157.73,154.97,1781.15,152.45,114.34,447.52,59.89,934.53,708.26,146.32,152.36,146.24,1559,858,951,3368,152,195,23,350,1,888,831,1407,2265,241,543,1760,1615,308,1051,1816,461,140,55.76,57.23,39.46,65,61,26,3351.07,2417,2410.73,494,23.83,37.49,37.75,138.54,138.24,135.49
2025020440,ANA,WSH,20251205,3,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.5,0.49,0.5,230770,1937.2,167.79,124.13,485.15,66.41,1023.38,773.15,161.3,168.57,162,1685,955,992,3632,172,211,30,338,3,882,1034,1513,2468,260,586,1561,1458,293,1047,1968,517,155,61.48,63.27,43.05,78,70,24,3646.54,2640,2651.45,495,25.88,42.22,42.22,151.45,151.99,149.14,1930.53,168.82,124.7,482.12,65.36,1015.31,759.74,162.75,169.45,163.33,1691,926,1107,3724,143,204,18,372,3,948,947,1548,2474,252,568,1664,1402,291,1071,1932,515,170,59.39,63.28,46.15,55,59,29,3722.58,2617,2616.08,523,26,38.51,39,155.76,156.37,153.83
2025020460,ANA,CHI,20251207,7,1,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.42,0.46,0.45,236446,1759.47,140.82,113.95,443.09,58.92,942.35,698.87,136.15,141.26,136.56,1529,869,841,3239,143,186,19,347,8,823,891,1386,2255,235,512,1547,1233,329,1098,1847,407,144,52.85,49.2,38.78,51,65,27,3226.02,2398,2393.23,550,23.64,32.72,33.24,131.23,131.55,129.44,2147.8,190.77,145.89,533.04,72.38,1143.62,840.3,182.04,191.51,182.82,1915,1011,941,3867,188,244,25,404,4,1033,1053,1727,2738,227,504,1790,1688,301,1023,2177,560,189,66.16,69.55,55.06,87,76,25,3903.42,2926,2939.76,450,30.49,53.5,54.02,167.24,168.06,165.11
2025020548,ANA,DAL,20251219,3,8,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.51,0.47,0.48,233800,1659.19,152.99,110.81,414.98,55.54,869.07,641.62,146.82,155.16,148.88,1507,738,891,3136,163,193,27,306,2,800,781,1344,2082,251,552,1679,1438,296,1019,1619,475,151,52.33,58.91,41.74,73,65,25,3199.21,2245,2279.66,496,23.17,39.65,39.65,136.5,138.26,135.99,1783.08,149.41,112.96,453.11,60.24,947.49,704.77,144.72,148.89,144.23,1580,848,1046,3474,132,194,21,311,3,848,940,1448,2296,256,558,1532,1811,304,1131,1869,414,145,57.9,50.23,41.28,66,42,24,3446.5,2428,2419.79,517,23.48,38.4,38.7,134.18,133.93,132.14
2025020560,ANA,CBJ,20251220,4,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.52,0.51,0.5,240058,2057.02,174.41,133.64,517.54,69.82,1085.11,817.47,165.77,176.2,167.56,1835,963,1133,3931,168,240,19,406,2,1021,961,1667,2630,230,528,1819,1468,339,1094,2141,473,184,64.45,58.95,51.02,86,64,18,3991.48,2798,2839.05,545,27.91,47.86,47.86,154.46,156.39,152.89,2006.33,162.23,129.95,515.19,68.43,1080.58,801.62,154.92,161.58,154.3,1781,977,1076,3834,157,197,15,445,7,1001,951,1624,2601,212,497,1760,1367,302,1099,2172,427,159,64.07,53.08,45.08,94,40,23,3798.88,2758,2740.36,539,27.04,41.45,41.45,147.82,147.35,144.24
2025020573,ANA,SEA,20251222,1,3,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.46,0.45,0.46,237429,1767.46,141.41,116.12,443.82,59.41,958.57,709.66,136.16,140.95,135.73,1553,876,905,3334,147,173,31,355,4,842,908,1406,2282,213,476,1607,1367,319,1069,1903,393,133,56.39,47.31,37.71,59,49,39,3308.09,2429,2412.8,505,24.14,34.52,35.08,130.48,130.13,128.15,2077.54,165.18,139.02,528.94,71.59,1139.65,834.68,159.23,166.48,160.5,1841,1039,1132,4012,150,231,14,442,4,1065,988,1691,2730,218,485,1761,1487,309,1113,2254,467,159,64.63,57.05,43.5,64,59,27,4058.7,2880,2908.89,497,28.92,41.22,41.3,152.8,154.04,151.29
2025020615,ANA,SJS,20251229,4,5,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.47,0.47,0.46,228795,1663.45,145.93,112.55,409.99,56.14,887.65,656.74,140.22,145.47,139.81,1519,750,963,3232,153,187,22,314,2,770,843,1366,2116,244,527,1615,1623,289,1147,1704,411,154,51.71,52.06,42.17,68,61,24,3214.26,2269,2263.87,563,23.49,36.47,37.14,132.28,132.19,130.18,1939.79,163.85,131.84,486,65.65,1046.57,759.1,156.67,165.32,158.03,1764,889,1023,3676,182,211,22,380,4,950,926,1582,2471,249,537,1749,1320,287,1005,2003,489,161,58.84,60.31,44.7,89,68,25,3712.21,2653,2672.35,446,27.49,42.35,42.9,148.43,149.52,146.95
2025020624,ANA,TBL,20251231,3,4,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89,0.54,0.53,0.53,228888,1949.01,169.39,129.21,487.55,65.33,1036.59,773.94,161.3,171.27,163.03,1691,971,1044,3706,188,234,24,368,3,988,881,1503,2474,341,834,1599,1491,254,980,1978,521,163,60.34,63.89,45.15,78,85,25,3754.34,2662,2686.18,425,26.99,45.82,45.82,150.55,152.2,148.4,1761.99,145.12,112.89,450.01,59.78,935.59,697.62,139.55,145.32,139.73,1596,805,828,3229,145,188,17,351,2,814,901,1451,2256,331,790,1715,1664,320,999,1841,435,125,55.98,52.9,36.25,74,50,21,3209.01,2401,2398.26,508,23.49,36.55,36.55,132.06,132.31,129.94
