player_id,player_display_name,position,week,season_type,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0036963,Amon-Ra St. Brown,WR,6,REG,DET,KC,9,10,45,0,41,10
00-0036970,Kyle Pitts,TE,6,REG,ATL,BUF,3,4,18,0,4,15
00-0036980,Elijah Moore,WR,6,REG,BUF,ATL,0,2,0,0,29,0
00-0036988,Josh Palmer,WR,6,REG,BUF,ATL,2,2,60,0,55,5
00-0037004,Hunter Long,TE,6,REG,JAX,SEA,2,3,19,0,16,8
00-0037005,Tommy Tremble,TE,6,REG,CAR,DAL,4,4,39,0,7,32
00-0037093,Dareke Young,WR,6,REG,SEA,JAX,0,0,0,0,0,0
00-0037112,Jake Tonges,TE,6,REG,SF,TB,6,7,58,0,37,36
00-0037238,Drake London,WR,6,REG,ATL,BUF,10,16,158,1,172,60
00-0037239,Chris Olave,WR,6,REG,NO,NE,6,10,98,0,123,29
00-0037240,Jameson Williams,WR,6,REG,DET,KC,6,7,66,1,34,44
00-0037247,George Pickens,WR,6,REG,DAL,CAR,9,11,168,1,120,87
00-0037261,Khalil Shakir,WR,6,REG,BUF,ATL,3,5,33,0,51,16
00-0037304,Connor Heyward,TE,6,REG,PIT,CLE,1,1,12,1,12,0
00-0037348,Tanner Conner,TE,6,REG,MIA,LAC,1,1,8,0,7,1
00-0037475,Stone Smartt,TE,6,REG,NYJ,DEN,0,0,0,0,0,0
00-0037487,Deven Thompkins,WR,6,REG,ATL,BUF,0,0,0,0,0,0
00-0037545,Rashid Shaheed,WR,6,REG,NO,NE,4,6,28,0,57,10
00-0037664,Alec Pierce,WR,6,REG,IND,ARI,2,4,48,0,85,16
00-0037666,Jalen Tolbert,WR,6,REG,DAL,CAR,1,1,8,0,3,5
00-0037740,Garrett Wilson,WR,6,REG,NYJ,DEN,3,8,13,0,38,3
00-0037741,Jahan Dotson,WR,6,REG,PHI,NYG,1,2,17,0,18,5
00-0037744,Trey McBride,TE,6,REG,ARI,IND,8,11,72,1,89,24
00-0037805,Jeremy Ruckert,TE,6,REG,NYJ,DEN,0,0,0,0,0,0
00-0037809,Chig Okonkwo,TE,6,REG,TEN,LV,6,6,46,0,7,39
00-0037816,Romeo Doubs,WR,6,REG,GB,CIN,5,9,55,0,89,10
00-0037838,Isaiah Likely,TE,6,REG,BAL,LA,2,2,6,0,8,-2
00-0038041,Jake Ferguson,TE,6,REG,DAL,CAR,3,3,33,1,30,3
00-0038046,Charlie Kolar,TE,6,REG,BAL,LA,0,1,0,0,-5,0
00-0038090,Skyy Moore,WR,6,REG,SF,TB,0,0,0,0,0,0
00-0038117,Wan'Dale Robinson,WR,6,REG,NYG,PHI,6,7,84,1,49,48
00-0038129,Cade Otton,TE,6,REG,TB,SF,5,6,51,0,25,31
00-0038359,Xavier Smith,WR,6,REG,LA,BAL,0,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,6,REG,GB,CIN,2,2,15,0,11,4
00-0038492,Jason Brownlee,WR,6,REG,KC,DET,0,0,0,0,0,0
00-0038519,Nikko Remigio,WR,6,REG,KC,DET,0,0,0,0,0,0
00-0038543,Jaxon Smith-Njigba,WR,6,REG,SEA,JAX,8,13,162,1,176,35
00-0038547,Luke Schoonmaker,TE,6,REG,DAL,CAR,1,2,8,0,22,4
00-0038558,Darnell Washington,TE,6,REG,PIT,CLE,3,5,62,0,41,41
00-0038559,Michael Wilson,WR,6,REG,ARI,IND,4,5,44,0,42,9
00-0038563,Tre Tucker,WR,6,REG,LV,TEN,5,5,70,0,13,57
00-0038564,Cameron Latu,TE,6,REG,PHI,NYG,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,6,REG,CIN,GB,0,0,0,0,0,0
00-0038590,Justin Shorter,TE,6,REG,LV,TEN,0,0,0,0,0,0
00-0038606,Parker Washington,WR,6,REG,JAX,SEA,2,4,29,0,70,7
00-0038608,Kayshon Boutte,WR,6,REG,NE,NO,5,5,93,2,82,11
00-0038619,Andrei Iosivas,WR,6,REG,CIN,GB,1,4,5,0,13,1
00-0038621,DeMario Douglas,WR,6,REG,NE,NO,3,4,71,1,53,34
00-0038643,Brayden Willis,TE,6,REG,SF,TB,0,0,0,0,0,0
00-0038679,Tyrell Shavers,WR,6,REG,BUF,ATL,3,5,27,0,66,5
00-0038710,Blake Whiteheart,TE,6,REG,CLE,PIT,1,1,0,0,0,0
00-0038720,Julian Hill,TE,6,REG,MIA,LAC,3,3,31,0,6,25
00-0038740,Jalen Cropper,WR,6,REG,DAL,CAR,0,0,0,0,0,0
00-0038783,Nate Adkins,TE,6,REG,DEN,NYJ,2,2,23,1,17,6
00-0038824,Ryan Miller,WR,6,REG,TB,SF,0,0,0,0,0,0
00-0038938,Jalin Hyatt,WR,6,REG,NYG,PHI,3,5,17,0,33,2
00-0038976,Marvin Mims Jr.,WR,6,REG,DEN,NYJ,2,3,30,0,59,32
00-0038996,Tucker Kraft,TE,6,REG,GB,CIN,2,2,43,1,24,19
00-0038997,Josh Downs,WR,6,REG,IND,ARI,6,7,42,1,33,11
00-0039041,Elijah Higgins,TE,6,REG,ARI,IND,2,2,34,0,15,19
00-0039064,Zay Flowers,WR,6,REG,BAL,LA,6,10,46,0,85,30
00-0039065,Sam LaPorta,TE,6,REG,DET,KC,5,6,55,1,37,27
00-0039066,Michael Mayer,TE,6,REG,LV,TEN,5,7,50,1,19,39
00-0039074,Davis Allen,TE,6,REG,LA,BAL,1,2,7,0,6,5
00-0039075,Puka Nacua,WR,6,REG,LA,BAL,2,3,28,0,38,8
00-0039144,Luke Musgrave,TE,6,REG,GB,CIN,1,2,7,0,34,1
00-0039342,Xavier Legette,WR,6,REG,CAR,DAL,2,2,11,0,-1,13
00-0039355,Luke McCaffrey,WR,6,REG,WAS,CHI,1,1,33,1,20,13
00-0039379,Jamari Thrash,WR,6,REG,CLE,PIT,2,3,13,0,9,1
00-0039394,Casey Washington,WR,6,REG,ATL,BUF,0,2,0,0,36,0
00-0039410,Ryan Flournoy,WR,6,REG,DAL,CAR,3,6,30,0,16,20
00-0039451,Isaiah Williams,WR,6,REG,NYJ,DEN,0,0,0,0,0,0
00-0039530,Brevyn Spann-Ford,TE,6,REG,DAL,CAR,1,1,2,0,1,1
00-0039589,Kameron Johnson,WR,6,REG,TB,SF,4,4,64,1,44,20
00-0039623,Mason Tipton,WR,6,REG,NO,NE,0,0,0,0,0,0
00-0039648,David Martin-Robinson,TE,6,REG,TEN,LV,1,1,1,1,1,0
00-0039686,Colson Yankoff,TE,6,REG,WAS,CHI,0,0,0,0,0,0
00-0039739,Roman Wilson,WR,6,REG,PIT,CLE,1,1,12,0,5,7
00-0039751,Jordan Whittington,WR,6,REG,LA,BAL,3,4,23,0,15,20
00-0039754,Devin Culp,TE,6,REG,TB,SF,0,0,0,0,0,0
00-0039793,AJ Barner,TE,6,REG,SEA,JAX,3,3,71,0,40,31
00-0039816,Anthony Gould,WR,6,REG,IND,ARI,0,0,0,0,0,0
00-0039847,Theo Johnson,TE,6,REG,NYG,PHI,2,4,27,0,39,12
00-0039849,Marvin Harrison Jr.,WR,6,REG,ARI,IND,2,2,32,0,25,7
00-0039868,Troy Franklin,WR,6,REG,DEN,NYJ,3,4,19,0,20,13
00-0039880,Malik Washington,WR,6,REG,MIA,LAC,4,5,22,0,8,18
00-0039893,Brian Thomas Jr.,WR,6,REG,JAX,SEA,8,10,90,1,108,20
00-0039894,Xavier Worthy,WR,6,REG,KC,DET,2,4,20,1,50,14
00-0039901,Keon Coleman,WR,6,REG,BUF,ATL,3,6,11,0,48,-2
00-0039915,Ladd McConkey,WR,6,REG,LAC,MIA,7,9,100,1,64,46
00-0039919,Rome Odunze,WR,6,REG,CHI,WAS,2,5,32,0,98,23
00-0040009,Savion Williams,WR,6,REG,GB,CIN,0,0,0,0,0,0
00-0040075,LaJohntay Wester,WR,6,REG,BAL,LA,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,6,REG,CAR,DAL,3,5,29,2,52,0
00-0040126,Colston Loveland,TE,6,REG,CHI,WAS,2,3,11,0,17,0
00-0040128,Tyler Warren,TE,6,REG,IND,ARI,6,9,63,1,55,40
00-0040129,Emeka Egbuka,WR,6,REG,TB,SF,2,4,24,0,46,6
00-0040131,Kyle Williams,WR,6,REG,NE,NO,0,2,0,0,37,0
00-0040134,Pat Bryant,WR,6,REG,DEN,NYJ,2,2,22,0,10,12
00-0040164,Jaylin Lane,WR,6,REG,WAS,CHI,1,2,37,0,31,10
00-0040170,Elic Ayomanor,WR,6,REG,TEN,LV,3,5,27,0,84,7
00-0040184,KeAndre Lambert-Smith,WR,6,REG,LAC,MIA,1,2,1,0,17,3
00-0040187,Mitchell Evans,TE,6,REG,CAR,DAL,1,1,21,0,17,4
00-0040189,Oronde Gadsden II,TE,6,REG,LAC,MIA,7,8,68,0,43,36
00-0040218,Jimmy Horn Jr.,WR,6,REG,CAR,DAL,2,2,36,0,23,13
00-0040237,Tez Johnson,WR,6,REG,TB,SF,1,3,45,1,87,0
00-0040241,Dominic Lovett,WR,6,REG,DET,KC,0,0,0,0,0,0
00-0040259,Gage Larvadain,WR,6,REG,CLE,PIT,2,4,22,0,24,6
00-0040534,Ke'Shawn Williams,WR,6,REG,PIT,CLE,0,0,0,0,0,0
00-0040563,Efton Chism III,WR,6,REG,NE,NO,0,0,0,0,0,0
00-0040582,Arian Smith,WR,6,REG,NYJ,DEN,0,1,0,0,26,0
00-0040584,Gunnar Helm,TE,6,REG,TEN,LV,2,3,15,0,19,7
00-0040590,Konata Mumpfield,WR,6,REG,LA,BAL,1,2,7,0,16,7
00-0040648,Tory Horton,WR,6,REG,SEA,JAX,0,1,0,0,41,0
00-0040663,Harold Fannin Jr.,TE,6,REG,CLE,PIT,7,10,81,0,70,44
00-0040667,Matthew Golden,WR,6,REG,GB,CIN,3,5,86,0,88,18
00-0040705,Chimere Dike,WR,6,REG,TEN,LV,2,3,8,0,2,13
00-0040718,Travis Hunter,WR,6,REG,JAX,SEA,4,7,15,0,25,20
00-0040727,Tre Harris,WR,6,REG,LAC,MIA,4,5,27,0,33,19
00-0040729,Jack Bech,WR,6,REG,LV,TEN,0,1,0,0,0,0
00-0040735,Luther Burden III,WR,6,REG,CHI,WAS,4,4,51,0,15,36
00-0040736,Mason Taylor,TE,6,REG,NYJ,DEN,1,1,2,0,2,0
00-0040737,Terrance Ferguson,TE,6,REG,LA,BAL,0,0,0,0,0,0
00-0040739,Elijah Arroyo,TE,6,REG,SEA,JAX,1,2,6,0,21,2
00-0040782,Isaiah Bond,WR,6,REG,CLE,PIT,2,5,9,0,37,2
00-0030035,Adam Thielen,WR,7,REG,MIN,PHI,1,2,10,0,12,2
00-0030061,Zach Ertz,TE,7,REG,WAS,DAL,3,7,37,1,78,13
00-0030279,Keenan Allen,WR,7,REG,LAC,IND,11,14,119,1,129,30
00-0030506,Travis Kelce,TE,7,REG,KC,LV,3,3,54,0,22,32
00-0031236,Brandin Cooks,WR,7,REG,NO,CHI,1,1,3,0,3,0
00-0031381,Davante Adams,WR,7,REG,LA,JAX,5,8,35,3,91,0
00-0031408,Mike Evans,WR,7,REG,TB,DET,0,4,0,0,97,0
00-0031588,Stefon Diggs,WR,7,REG,NE,TEN,7,7,69,0,49,20
00-0031610,Darren Waller,TE,7,REG,MIA,CLE,0,0,0,0,0,0
00-0032211,Tyler Lockett,WR,7,REG,TEN,NE,2,2,18,0,8,10
00-0032385,Sterling Shepard,WR,7,REG,TB,DET,7,7,25,0,20,5
00-0032392,Austin Hooper,TE,7,REG,NE,TEN,2,2,11,1,10,1
00-0032398,Chris Moore,WR,7,REG,WAS,DAL,2,5,59,0,73,28
00-0032464,Kalif Raymond,WR,7,REG,DET,TB,3,3,17,0,5,12
00-0032688,Robbie Chosen,WR,7,REG,WAS,DAL,4,4,36,0,31,5
00-0032775,Demarcus Robinson,WR,7,REG,SF,ATL,0,1,0,0,40,0
00-0032951,Laquon Treadwell,WR,7,REG,IND,LAC,0,0,0,0,0,0
00-0033090,Hunter Henry,TE,7,REG,NE,TEN,4,5,33,0,24,15
00-0033110,Tyler Higbee,TE,7,REG,LA,JAX,3,6,19,0,44,7
00-0033217,Mo Alie-Cox,TE,7,REG,IND,LAC,1,2,6,0,0,5
00-0033246,Johnny Mundt,TE,7,REG,JAX,LA,1,4,9,0,23,5
00-0033288,George Kittle,TE,7,REG,SF,ATL,0,2,0,0,17,0
00-0033307,Kendrick Bourne,WR,7,REG,SF,ATL,2,2,14,0,14,0
00-0033357,Taysom Hill,TE,7,REG,NO,CHI,2,2,12,0,9,3
00-0033375,Tim Patrick,WR,7,REG,JAX,LA,1,1,22,0,18,4
00-0033555,Mack Hollins,WR,7,REG,NE,TEN,2,2,49,0,32,17
00-0033572,Jamal Agnew,WR,7,REG,ATL,SF,0,0,0,0,0,0
00-0033857,JuJu Smith-Schuster,WR,7,REG,KC,LV,3,3,35,0,25,10
00-0033858,Jonnu Smith,TE,7,REG,PIT,CIN,3,6,28,1,59,5
00-0033881,Evan Engram,TE,7,REG,DEN,NYG,5,8,42,0,1,40
00-0033891,Zay Jones,WR,7,REG,ARI,GB,2,2,67,0,56,11
00-0033908,Cooper Kupp,WR,7,REG,SEA,HOU,1,1,32,0,18,14
00-0033943,Josh Reynolds,WR,7,REG,NYJ,CAR,3,9,29,0,166,4
00-0034159,Will Dissly,TE,7,REG,LAC,IND,0,1,0,0,9,0
00-0034348,Courtland Sutton,WR,7,REG,DEN,NYG,6,10,87,0,107,20
00-0034351,Dallas Goedert,TE,7,REG,PHI,MIN,3,3,18,0,13,5
00-0034383,Dalton Schultz,TE,7,REG,HOU,SEA,9,10,98,0,33,63
00-0034419,Braxton Berrios,WR,7,REG,HOU,SEA,1,3,-1,0,-2,6
00-0034521,Allen Lazard,WR,7,REG,NYJ,CAR,2,3,16,0,37,12
00-0034827,DJ Moore,WR,7,REG,CHI,NO,3,5,43,0,32,21
00-0034854,KhaDarel Hodge,WR,7,REG,ATL,SF,0,0,0,0,0,0
00-0034867,Malik Turner,WR,7,REG,SF,ATL,0,0,0,0,0,0
00-0035208,Olamide Zaccheaus,WR,7,REG,CHI,NO,2,3,9,0,14,5
00-0035229,T.J. Hockenson,TE,7,REG,MIN,PHI,6,9,43,0,34,22
00-0035249,Josh Oliver,TE,7,REG,MIN,PHI,1,1,9,0,3,6
00-0035298,Scott Miller,WR,7,REG,PIT,CIN,1,1,9,0,-1,10
00-0035406,Lil'Jordan Humphrey,WR,7,REG,NYG,DEN,0,2,0,0,28,0
00-0035500,Greg Dortch,WR,7,REG,ARI,GB,2,2,5,0,-6,11
00-0035602,Alex Bachman,WR,7,REG,LV,KC,0,0,0,0,0,0
00-0035631,Drew Sample,TE,7,REG,CIN,PIT,0,0,0,0,0,0
00-0035640,DK Metcalf,WR,7,REG,PIT,CIN,3,5,50,0,93,17
00-0035644,Noah Fant,TE,7,REG,CIN,PIT,4,4,44,1,13,31
00-0035645,Gunner Olszewski,WR,7,REG,NYG,DEN,0,0,0,0,0,0
00-0035662,Marquise Brown,WR,7,REG,KC,LV,2,4,14,1,38,1
00-0035676,A.J. Brown,WR,7,REG,PHI,MIN,4,6,121,2,109,28
00-0036040,Juwan Johnson,TE,7,REG,NO,CHI,5,7,79,0,60,41
00-0036176,Mason Kinsey,WR,7,REG,TEN,NE,0,0,0,0,0,0
00-0036182,Nick Westbrook-Ikhine,WR,7,REG,MIA,CLE,3,4,16,0,16,4
00-0036232,Harrison Bryant,TE,7,REG,HOU,SEA,0,0,0,0,0,0
00-0036244,Colby Parkinson,TE,7,REG,LA,JAX,3,3,47,0,20,27
00-0036252,Michael Pittman,WR,7,REG,IND,LAC,7,9,58,1,53,24
00-0036259,Jauan Jennings,WR,7,REG,SF,ATL,4,7,31,0,51,10
00-0036290,Cole Kmet,TE,7,REG,CHI,NO,1,1,16,0,16,0
00-0036309,Darnell Mooney,WR,7,REG,ATL,SF,3,5,68,0,126,11
00-0036322,Justin Jefferson,WR,7,REG,MIN,PHI,5,10,79,0,122,58
00-0036331,Devin Duvernay,WR,7,REG,CHI,NO,0,0,0,0,0,0
00-0036358,CeeDee Lamb,WR,7,REG,DAL,WAS,5,8,110,1,83,60
00-0036407,Jerry Jeudy,WR,7,REG,CLE,MIA,2,4,17,0,38,10
00-0036410,Tee Higgins,WR,7,REG,CIN,PIT,6,10,96,1,108,34
00-0036415,Van Jefferson,WR,7,REG,TEN,NE,4,4,41,0,15,26
00-0036427,Tyler Johnson,WR,7,REG,NYJ,CAR,3,3,60,0,47,13
00-0036429,Charlie Woerner,TE,7,REG,ATL,SF,0,1,0,0,-1,0
00-0036554,Nico Collins,WR,7,REG,HOU,SEA,4,10,27,0,102,8
00-0036613,Jaylen Waddle,WR,7,REG,MIA,CLE,1,4,15,0,93,0
00-0036620,Dee Eskridge,WR,7,REG,MIA,CLE,2,2,45,0,37,8
00-0036626,Dyami Brown,WR,7,REG,JAX,LA,2,4,50,0,70,-1
00-0036628,John Bates,TE,7,REG,WAS,DAL,1,2,5,0,-3,3
00-0036637,Noah Gray,TE,7,REG,KC,LV,1,1,28,0,13,15
00-0036646,Simi Fehoko,WR,7,REG,ARI,GB,0,0,0,0,0,0
00-0036741,Jack Stoll,TE,7,REG,NO,CHI,0,1,0,0,4,0
00-0036754,Brock Wright,TE,7,REG,DET,TB,3,3,23,0,11,12
00-0036862,Ben Skowronek,WR,7,REG,PIT,CIN,0,0,0,0,0,0
00-0036887,Luke Farrell,TE,7,REG,SF,ATL,1,1,11,0,4,7
00-0036894,Pat Freiermuth,TE,7,REG,PIT,CIN,5,6,111,2,56,60
00-0036900,Ja'Marr Chase,WR,7,REG,CIN,PIT,16,23,161,1,160,89
00-0036912,DeVonta Smith,WR,7,REG,PHI,MIN,9,11,183,1,173,42
00-0036963,Amon-Ra St. Brown,WR,7,REG,DET,TB,6,10,86,1,94,46
00-0036970,Kyle Pitts,TE,7,REG,ATL,SF,7,10,62,0,76,17
00-0037004,Hunter Long,TE,7,REG,JAX,LA,2,3,16,0,4,8
00-0037005,Tommy Tremble,TE,7,REG,CAR,NYJ,1,1,0,0,0,0
00-0037093,Dareke Young,WR,7,REG,SEA,HOU,0,0,0,0,0,0
00-0037238,Drake London,WR,7,REG,ATL,SF,4,10,42,0,110,5
00-0037239,Chris Olave,WR,7,REG,NO,CHI,5,7,98,2,139,11
00-0037240,Jameson Williams,WR,7,REG,DET,TB,0,2,0,0,40,0
00-0037247,George Pickens,WR,7,REG,DAL,WAS,4,6,82,0,112,6
00-0037291,Jalen Nailor,WR,7,REG,MIN,PHI,2,4,37,0,48,6
00-0037292,Andrew Ogletree,TE,7,REG,IND,LAC,0,0,0,0,0,0
00-0037304,Connor Heyward,TE,7,REG,PIT,CIN,0,1,0,0,10,0
00-0037306,John FitzPatrick,TE,7,REG,GB,ARI,1,1,6,0,1,5
00-0037348,Tanner Conner,TE,7,REG,MIA,CLE,1,3,28,0,47,12
00-0037545,Rashid Shaheed,WR,7,REG,NO,CHI,4,9,40,0,136,14
00-0037664,Alec Pierce,WR,7,REG,IND,LAC,5,10,98,0,248,8
00-0037666,Jalen Tolbert,WR,7,REG,DAL,WAS,1,2,16,0,33,0
00-0037744,Trey McBride,TE,7,REG,ARI,GB,10,13,74,2,78,29
00-0037801,KaVontae Turpin,WR,7,REG,DAL,WAS,1,1,17,0,-4,21
00-0037805,Jeremy Ruckert,TE,7,REG,NYJ,CAR,0,1,0,0,4,0
00-0037809,Chig Okonkwo,TE,7,REG,TEN,NE,0,2,0,0,28,0
00-0037816,Romeo Doubs,WR,7,REG,GB,ARI,6,8,72,0,122,9
00-0038041,Jake Ferguson,TE,7,REG,DAL,WAS,7,7,29,2,7,22
00-0038090,Skyy Moore,WR,7,REG,SF,ATL,1,1,15,0,-3,18
00-0038104,Tyquan Thornton,WR,7,REG,KC,LV,1,2,39,0,78,3
00-0038115,Daniel Bellinger,TE,7,REG,NYG,DEN,3,4,88,1,82,24
00-0038117,Wan'Dale Robinson,WR,7,REG,NYG,DEN,6,12,95,0,128,39
00-0038129,Cade Otton,TE,7,REG,TB,DET,7,9,65,0,50,24
00-0038359,Xavier Smith,WR,7,REG,LA,JAX,2,3,15,0,54,7
00-0038393,Dontayvion Wicks,WR,7,REG,GB,ARI,1,2,5,0,16,2
00-0038465,Malik Heath,WR,7,REG,GB,ARI,0,0,0,0,0,0
00-0038496,Xavier Gipson,WR,7,REG,PHI,MIN,0,0,0,0,0,0
00-0038498,E.J. Jenkins,TE,7,REG,PHI,MIN,0,0,0,0,0,0
00-0038519,Nikko Remigio,WR,7,REG,KC,LV,0,0,0,0,0,0
00-0038543,Jaxon Smith-Njigba,WR,7,REG,SEA,HOU,8,14,123,1,167,30
00-0038544,Quentin Johnston,WR,7,REG,LAC,IND,2,6,30,1,61,2
00-0038558,Darnell Washington,TE,7,REG,PIT,CIN,3,5,2,1,32,2
00-0038559,Michael Wilson,WR,7,REG,ARI,GB,3,4,40,0,35,9
00-0038563,Tre Tucker,WR,7,REG,LV,KC,5,6,33,0,11,34
00-0038564,Cameron Latu,TE,7,REG,PHI,MIN,0,0,0,0,0,0
00-0038573,Derius Davis,WR,7,REG,LAC,IND,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,7,REG,CIN,PIT,0,0,0,0,0,0
00-0038606,Parker Washington,WR,7,REG,JAX,LA,4,10,52,0,202,4
00-0038608,Kayshon Boutte,WR,7,REG,NE,TEN,2,2,55,1,54,1
00-0038618,Xavier Hutchinson,WR,7,REG,HOU,SEA,1,4,13,0,80,2
00-0038619,Andrei Iosivas,WR,7,REG,CIN,PIT,3,4,49,0,48,9
00-0038621,DeMario Douglas,WR,7,REG,NE,TEN,3,3,17,0,14,3
00-0038710,Blake Whiteheart,TE,7,REG,CLE,MIA,1,1,4,0,3,1
00-0038720,Julian Hill,TE,7,REG,MIA,CLE,1,2,1,0,5,4
00-0038752,Jake Bobo,WR,7,REG,SEA,HOU,1,1,3,0,1,2
00-0038783,Nate Adkins,TE,7,REG,DEN,NYG,2,3,20,0,7,13
00-0038824,Ryan Miller,WR,7,REG,TB,DET,1,1,14,0,14,0
00-0038840,Brycen Tremayne,WR,7,REG,CAR,NYJ,0,0,0,0,0,0
00-0038938,Jalin Hyatt,WR,7,REG,NYG,DEN,0,1,0,0,49,0
00-0038976,Marvin Mims Jr.,WR,7,REG,DEN,NYG,6,7,85,0,92,31
00-0038994,Jordan Addison,WR,7,REG,MIN,PHI,9,12,128,0,182,12
00-0038996,Tucker Kraft,TE,7,REG,GB,ARI,5,10,58,1,36,32
00-0039041,Elijah Higgins,TE,7,REG,ARI,GB,1,1,3,0,-6,9
00-0039065,Sam LaPorta,TE,7,REG,DET,TB,3,3,15,0,10,5
00-0039066,Michael Mayer,TE,7,REG,LV,KC,1,2,10,0,10,5
00-0039067,Rashee Rice,WR,7,REG,KC,LV,7,10,42,2,8,31
00-0039074,Davis Allen,TE,7,REG,LA,JAX,1,1,4,0,0,4
00-0039342,Xavier Legette,WR,7,REG,CAR,NYJ,9,11,92,1,102,14
00-0039355,Luke McCaffrey,WR,7,REG,WAS,DAL,0,2,0,0,34,0
00-0039356,Ja'Tavion Sanders,TE,7,REG,CAR,NYJ,0,2,0,0,20,0
00-0039379,Jamari Thrash,WR,7,REG,CLE,MIA,1,2,23,0,25,11
00-0039394,Casey Washington,WR,7,REG,ATL,SF,1,2,17,0,35,0
00-0039410,Ryan Flournoy,WR,7,REG,DAL,WAS,0,0,0,0,0,0
00-0039451,Isaiah Williams,WR,7,REG,NYJ,CAR,0,0,0,0,0,0
00-0039491,Jalen Coker,WR,7,REG,CAR,NYJ,0,2,0,0,35,0
00-0039521,Xavier Weaver,WR,7,REG,ARI,GB,0,0,0,0,0,0
00-0039530,Brevyn Spann-Ford,TE,7,REG,DAL,WAS,0,0,0,0,0,0
00-0039589,Kameron Johnson,WR,7,REG,TB,DET,0,1,0,0,18,0
00-0039623,Mason Tipton,WR,7,REG,NO,CHI,0,1,0,0,13,0
00-0039686,Colson Yankoff,TE,7,REG,WAS,DAL,0,0,0,0,0,0
00-0039739,Roman Wilson,WR,7,REG,PIT,CIN,2,2,17,0,0,17
00-0039751,Jordan Whittington,WR,7,REG,LA,JAX,2,4,9,0,49,11
00-0039793,AJ Barner,TE,7,REG,SEA,HOU,1,3,7,0,13,3
00-0039816,Anthony Gould,WR,7,REG,IND,LAC,1,1,3,0,3,0
00-0039847,Theo Johnson,TE,7,REG,NYG,DEN,3,7,66,1,32,43
00-0039849,Marvin Harrison Jr.,WR,7,REG,ARI,GB,2,6,58,0,115,5
00-0039868,Troy Franklin,WR,7,REG,DEN,NYG,3,10,19,1,172,1
00-0039880,Malik Washington,WR,7,REG,MIA,CLE,5,8,30,0,34,13
00-0039890,Adonai Mitchell,WR,7,REG,IND,LAC,1,1,8,0,4,4
00-0039893,Brian Thomas Jr.,WR,7,REG,JAX,LA,3,7,31,0,98,4
00-0039894,Xavier Worthy,WR,7,REG,KC,LV,3,4,35,0,38,1
00-0039915,Ladd McConkey,WR,7,REG,LAC,IND,9,15,67,0,148,17
00-0039919,Rome Odunze,WR,7,REG,CHI,NO,2,6,31,0,81,19
00-0039920,Malachi Corley,WR,7,REG,CLE,MIA,2,2,17,0,2,15
00-0040009,Savion Williams,WR,7,REG,GB,ARI,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,7,REG,CAR,NYJ,3,5,33,0,50,17
00-0040126,Colston Loveland,TE,7,REG,CHI,NO,3,4,24,0,25,8
00-0040128,Tyler Warren,TE,7,REG,IND,LAC,4,5,69,1,24,57
00-0040129,Emeka Egbuka,WR,7,REG,TB,DET,4,12,58,0,175,20
00-0040130,Jayden Higgins,WR,7,REG,HOU,SEA,0,3,0,0,33,0
00-0040131,Kyle Williams,WR,7,REG,NE,TEN,0,1,0,0,17,0
00-0040134,Pat Bryant,WR,7,REG,DEN,NYG,1,4,6,0,18,1
00-0040138,Jaylin Noel,WR,7,REG,HOU,SEA,4,7,77,0,126,12
00-0040154,Tai Felton,WR,7,REG,MIN,PHI,0,0,0,0,0,0
00-0040164,Jaylin Lane,WR,7,REG,WAS,DAL,3,6,60,0,105,5
00-0040170,Elic Ayomanor,WR,7,REG,TEN,NE,2,5,29,0,37,16
00-0040187,Mitchell Evans,TE,7,REG,CAR,NYJ,2,3,24,0,11,20
00-0040189,Oronde Gadsden II,TE,7,REG,LAC,IND,7,9,164,1,89,62
00-0040218,Jimmy Horn Jr.,WR,7,REG,CAR,NYJ,1,2,8,0,28,10
00-0040225,Thomas Fidone II,TE,7,REG,NYG,DEN,0,0,0,0,0,0
00-0040237,Tez Johnson,WR,7,REG,TB,DET,4,9,58,1,100,32
00-0040259,Gage Larvadain,WR,7,REG,CLE,MIA,0,1,0,0,5,0
00-0040432,Beaux Collins,WR,7,REG,NYG,DEN,0,1,0,0,37,0
00-0040488,Carter Runyon,TE,7,REG,LV,KC,1,1,3,0,-3,6
00-0040506,Myles Price,WR,7,REG,MIN,PHI,0,0,0,0,0,0
00-0040534,Ke'Shawn Williams,WR,7,REG,PIT,CIN,0,0,0,0,0,0
00-0040563,Efton Chism III,WR,7,REG,NE,TEN,0,0,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,7,REG,LV,KC,0,3,0,0,38,0
00-0040582,Arian Smith,WR,7,REG,NYJ,CAR,1,3,0,0,74,3
00-0040584,Gunnar Helm,TE,7,REG,TEN,NE,4,5,36,0,43,14
00-0040590,Konata Mumpfield,WR,7,REG,LA,JAX,1,1,5,1,5,0
00-0040648,Tory Horton,WR,7,REG,SEA,HOU,0,3,0,0,62,0
00-0040663,Harold Fannin Jr.,TE,7,REG,CLE,MIA,4,5,36,0,19,24
