player_id,player_display_name,week,season_type,team,opponent_team,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0029892,Kyle Juszczyk,1,REG,SF,SEA,0,0,0,2,2,32,0,22,10
00-0032764,Derrick Henry,1,REG,BAL,BUF,18,169,2,1,1,13,0,5,8
00-0033280,Christian McCaffrey,1,REG,SF,SEA,22,69,0,9,10,73,0,20,62
00-0033293,Aaron Jones,1,REG,MIN,CHI,8,23,0,3,3,44,1,21,23
00-0033526,Samaje Perine,1,REG,CIN,CLE,0,0,0,2,2,6,0,2,4
00-0033553,James Conner,1,REG,ARI,NO,12,39,0,4,4,5,1,-15,20
00-0033699,Austin Ekeler,1,REG,WAS,NYG,6,26,0,3,3,31,0,-7,38
00-0033854,Dare Ogunbowale,1,REG,HOU,LA,2,9,0,2,2,17,0,5,12
00-0033906,Alvin Kamara,1,REG,NO,ARI,11,45,1,2,2,12,0,-3,15
00-0033923,Kareem Hunt,1,REG,KC,LAC,5,16,0,2,3,10,0,-2,12
00-0033955,Jeremy McNichols,1,REG,WAS,NYG,4,25,0,0,0,0,0,0,0
00-0034791,Nick Chubb,1,REG,HOU,LA,13,60,0,0,1,0,0,5,0
00-0034844,Saquon Barkley,1,REG,PHI,DAL,18,60,1,4,5,24,0,-5,27
00-0034975,Justice Hill,1,REG,BAL,BUF,2,-14,0,1,2,3,0,-2,4
00-0035125,Alec Ingold,1,REG,MIA,IND,0,0,0,1,2,1,0,11,1
00-0035243,Miles Sanders,1,REG,DAL,PHI,4,53,0,1,1,-3,0,-5,2
00-0035250,Devin Singletary,1,REG,NYG,WAS,3,9,0,0,0,0,0,0,0
00-0035261,Tony Pollard,1,REG,TEN,DEN,18,60,0,1,1,29,0,-1,30
00-0035537,Ty Johnson,1,REG,BUF,BAL,2,24,0,0,2,0,0,9,0
00-0035567,Craig Reynolds,1,REG,DET,GB,0,0,0,0,0,0,0,0,0
00-0035685,David Montgomery,1,REG,DET,GB,11,25,0,4,4,18,0,4,14
00-0035700,Josh Jacobs,1,REG,GB,DET,19,66,1,1,1,4,0,1,3
00-0036139,Rico Dowdle,1,REG,CAR,JAX,3,12,0,2,3,4,0,-1,8
00-0036158,J.K. Dobbins,1,REG,DEN,TEN,16,63,1,2,2,5,0,-3,8
00-0036223,Jonathan Taylor,1,REG,IND,MIA,18,71,0,3,3,27,0,-2,29
00-0036265,AJ Dillon,1,REG,PHI,DAL,3,10,0,0,0,0,0,0,0
00-0036275,D'Andre Swift,1,REG,CHI,MIN,17,53,0,3,5,12,0,-3,17
00-0036328,Antonio Gibson,1,REG,NE,LV,1,3,0,0,1,0,0,4,0
00-0036555,Chuba Hubbard,1,REG,CAR,JAX,16,57,0,3,5,32,1,-14,36
00-0036727,Adam Prentice,1,REG,DEN,TEN,0,0,0,1,1,4,0,0,4
00-0036842,Kene Nwangwu,1,REG,NYJ,PIT,0,0,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,1,REG,NE,LV,7,15,0,2,3,12,0,3,14
00-0036893,Najee Harris,1,REG,LAC,KC,1,5,0,1,1,5,0,5,0
00-0036919,Kenneth Gainwell,1,REG,PIT,NYJ,7,19,0,3,4,4,0,-10,14
00-0036973,Travis Etienne,1,REG,JAX,CAR,16,143,0,3,3,13,0,-10,23
00-0036997,Javonte Williams,1,REG,DAL,PHI,15,54,2,2,3,10,0,3,6
00-0037085,Tyler Badie,1,REG,DEN,TEN,0,0,0,2,6,16,0,18,18
00-0037197,Isiah Pacheco,1,REG,KC,LAC,5,25,0,2,3,3,0,-12,10
00-0037228,Jaylen Warren,1,REG,PIT,NYJ,11,37,0,2,2,22,1,3,19
00-0037248,James Cook,1,REG,BUF,BAL,13,44,1,5,5,58,0,-6,64
00-0037256,Rachaad White,1,REG,TB,ATL,2,14,0,1,1,2,0,-3,5
00-0037258,Dameon Pierce,1,REG,HOU,LA,3,5,0,0,1,0,0,-4,0
00-0037263,Tyler Allgeier,1,REG,ATL,TB,10,24,0,0,0,0,0,0,0
00-0037267,Jerome Ford,1,REG,CLE,CIN,6,8,0,1,1,-3,0,-5,2
00-0037276,Ty Chandler,1,REG,MIN,CHI,0,0,0,0,0,0,0,0,0
00-0037525,Jordan Mason,1,REG,MIN,CHI,15,68,0,1,1,7,0,-5,12
00-0037594,Julius Chestnut,1,REG,TEN,DEN,2,2,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,1,REG,LAC,KC,0,0,0,0,0,0,0,0,0
00-0037745,Velus Jones Jr.,1,REG,NO,ARI,0,0,0,0,0,0,0,0,0
00-0037746,Brian Robinson,1,REG,SF,SEA,9,33,0,1,2,4,0,0,9
00-0037840,Kyren Williams,1,REG,LA,HOU,18,66,1,1,2,3,0,-12,7
00-0038040,Zamir White,1,REG,LV,NE,3,8,0,0,0,0,0,0,0
00-0038120,Breece Hall,1,REG,NYJ,PIT,19,107,0,2,4,38,0,-13,42
00-0038134,Kenneth Walker III,1,REG,SEA,SF,10,20,0,3,3,4,0,-9,13
00-0038488,Brady Russell,1,REG,SEA,SF,0,0,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,1,REG,ATL,TB,12,24,0,6,7,100,1,-9,106
00-0038551,Kendre Miller,1,REG,NO,ARI,5,24,0,0,0,0,0,0,0
00-0038555,Tank Bigsby,1,REG,JAX,CAR,5,12,0,0,0,0,0,0,0
00-0038597,Chase Brown,1,REG,CIN,CLE,21,43,1,2,3,8,0,0,10
00-0038685,Chris Brooks,1,REG,GB,DET,1,1,0,1,1,2,0,2,0
00-0038705,Emari Demercado,1,REG,ARI,NO,0,0,0,0,0,0,0,0,0
00-0038797,Emanuel Wilson,1,REG,GB,DET,1,4,0,0,0,0,0,0,0
00-0038896,Jacob Saylors,1,REG,DET,GB,0,0,0,0,0,0,0,0,0
00-0038951,Sean Tucker,1,REG,TB,ATL,1,2,0,0,0,0,0,0,0
00-0039040,De'Von Achane,1,REG,MIA,IND,7,55,0,3,4,20,1,-3,26
00-0039139,Jahmyr Gibbs,1,REG,DET,GB,9,19,0,10,10,31,0,0,31
00-0039165,Zach Charbonnet,1,REG,SEA,SF,12,47,1,0,0,0,0,0,0
00-0039299,George Holani,1,REG,SEA,SF,0,0,0,0,0,0,0,0,0
00-0039361,Bucky Irving,1,REG,TB,ATL,14,37,0,4,4,8,1,-5,13
00-0039363,Isaac Guerendo,1,REG,SF,SEA,0,0,0,0,0,0,0,0,0
00-0039384,Tyrone Tracy Jr.,1,REG,NYG,WAS,10,24,0,2,5,11,0,-1,9
00-0039407,Dylan Laube,1,REG,LV,NE,0,0,0,0,0,0,0,0,0
00-0039738,Blake Corum,1,REG,LA,HOU,1,2,0,1,1,14,0,-2,16
00-0039746,Will Shipley,1,REG,PHI,DAL,3,26,0,0,0,0,0,0,0
00-0039794,Braelon Allen,1,REG,NYJ,PIT,6,9,1,0,0,0,0,0,0
00-0039796,Rasheen Ali,1,REG,BAL,BUF,1,5,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,1,REG,NYJ,PIT,2,18,0,0,0,0,0,0,0
00-0039875,Ray Davis,1,REG,BUF,BAL,1,2,0,1,1,-1,0,-7,6
00-0039921,Trey Benson,1,REG,ARI,NO,8,69,0,1,1,6,0,-2,8
00-0040078,Brashard Smith,1,REG,KC,LAC,0,0,0,0,0,0,0,0,0
00-0040122,Ashton Jeanty,1,REG,LV,NE,19,38,1,2,2,2,0,-4,6
00-0040142,Kaleb Johnson,1,REG,PIT,NYJ,1,-2,0,0,0,0,0,0,0
00-0040162,Dylan Sampson,1,REG,CLE,CIN,12,29,0,8,8,64,0,-25,89
00-0040179,DJ Giddens,1,REG,IND,MIA,12,41,0,0,0,0,0,0,0
00-0040198,Ollie Gordon II,1,REG,MIA,IND,2,4,0,1,1,-1,0,-5,4
00-0040202,Devin Neal,1,REG,NO,ARI,2,9,0,0,0,0,0,0,0
00-0040208,Tahj Brooks,1,REG,CIN,CLE,0,0,0,0,0,0,0,0,0
00-0040236,Kyle Monangai,1,REG,CHI,MIN,0,0,0,1,1,11,0,5,6
00-0040238,LeQuint Allen Jr.,1,REG,JAX,CAR,1,7,0,1,1,4,0,-4,8
00-0040242,Jacory Croskey-Merritt,1,REG,WAS,NYG,10,82,1,0,1,0,0,-5,0
00-0040466,Raheim Sanders,1,REG,CLE,CIN,3,3,1,0,0,0,0,0,0
00-0040476,Ulysses Bentley IV,1,REG,IND,MIA,1,0,0,0,0,0,0,0,0
00-0040583,Woody Marks,1,REG,HOU,LA,3,3,0,0,0,0,0,0,0
00-0040644,Trevor Etienne,1,REG,CAR,JAX,1,4,0,0,0,0,0,0,0
00-0040666,Omarion Hampton,1,REG,LAC,KC,15,48,0,2,2,13,0,-4,17
00-0040715,Cam Skattebo,1,REG,NYG,WAS,2,-3,0,2,2,12,0,1,11
00-0040719,Bhayshul Tuten,1,REG,JAX,CAR,3,11,0,0,0,0,0,0,0
00-0040730,RJ Harvey,1,REG,DEN,TEN,6,70,0,1,1,-1,0,-2,1
00-0040734,TreVeyon Henderson,1,REG,NE,LV,5,27,0,6,6,24,0,-19,43
00-0029892,Kyle Juszczyk,2,REG,SF,NO,0,0,0,1,1,5,0,3,2
00-0032764,Derrick Henry,2,REG,BAL,CLE,11,23,0,0,0,0,0,0,0
00-0033280,Christian McCaffrey,2,REG,SF,NO,13,55,0,6,7,52,1,22,28
00-0033293,Aaron Jones,2,REG,MIN,ATL,5,23,0,0,1,0,0,-5,0
00-0033526,Samaje Perine,2,REG,CIN,JAX,0,0,0,0,0,0,0,0,0
00-0033553,James Conner,2,REG,ARI,CAR,11,34,1,1,1,18,0,0,18
00-0033699,Austin Ekeler,2,REG,WAS,GB,8,17,0,2,4,7,0,19,11
00-0033854,Dare Ogunbowale,2,REG,HOU,TB,0,0,0,0,0,0,0,0,0
00-0033906,Alvin Kamara,2,REG,NO,SF,21,99,0,6,6,21,0,-13,34
00-0033923,Kareem Hunt,2,REG,KC,PHI,8,31,0,1,1,3,0,-3,6
00-0034791,Nick Chubb,2,REG,HOU,TB,12,43,1,2,2,29,0,-7,36
00-0034844,Saquon Barkley,2,REG,PHI,KC,22,88,1,2,2,6,0,-9,15
00-0034975,Justice Hill,2,REG,BAL,CLE,3,7,0,3,3,18,0,-8,26
00-0035125,Alec Ingold,2,REG,MIA,NE,0,0,0,2,2,13,0,9,4
00-0035243,Miles Sanders,2,REG,DAL,NYG,5,15,1,2,2,4,0,-12,16
00-0035250,Devin Singletary,2,REG,NYG,DAL,1,4,0,1,1,-4,0,-7,3
00-0035261,Tony Pollard,2,REG,TEN,LA,20,92,0,0,1,0,0,-3,0
00-0035537,Ty Johnson,2,REG,BUF,NYJ,2,6,0,0,1,0,0,-4,0
00-0035567,Craig Reynolds,2,REG,DET,CHI,3,4,0,0,0,0,0,0,0
00-0035685,David Montgomery,2,REG,DET,CHI,11,57,1,1,1,4,0,-7,11
00-0035700,Josh Jacobs,2,REG,GB,WAS,23,84,1,0,0,0,0,0,0
00-0035726,Jakob Johnson,2,REG,HOU,TB,0,0,0,0,0,0,0,0,0
00-0036139,Rico Dowdle,2,REG,CAR,ARI,6,9,0,1,1,10,0,4,6
00-0036158,J.K. Dobbins,2,REG,DEN,IND,14,76,1,1,2,9,0,0,9
00-0036187,Reggie Gilliam,2,REG,BUF,NYJ,0,0,0,0,0,0,0,0,0
00-0036223,Jonathan Taylor,2,REG,IND,DEN,25,165,0,2,2,50,1,2,48
00-0036265,AJ Dillon,2,REG,PHI,KC,3,19,0,0,0,0,0,0,0
00-0036275,D'Andre Swift,2,REG,CHI,DET,12,63,1,3,3,6,0,-5,11
00-0036328,Antonio Gibson,2,REG,NE,MIA,5,27,0,1,1,1,0,-4,5
00-0036555,Chuba Hubbard,2,REG,CAR,ARI,10,38,0,5,6,39,1,16,41
00-0036875,Rhamondre Stevenson,2,REG,NE,MIA,11,54,0,5,5,88,0,25,63
00-0036893,Najee Harris,2,REG,LAC,LV,8,28,0,2,2,20,0,5,15
00-0036919,Kenneth Gainwell,2,REG,PIT,SEA,5,20,0,3,5,16,0,-1,24
00-0036973,Travis Etienne,2,REG,JAX,CIN,14,71,0,2,3,18,1,-10,25
00-0036997,Javonte Williams,2,REG,DAL,NYG,18,97,1,6,7,33,0,-15,48
00-0037085,Tyler Badie,2,REG,DEN,IND,1,3,0,2,2,19,0,-10,29
00-0037157,Bam Knight,2,REG,ARI,CAR,0,0,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,2,REG,KC,PHI,10,22,0,1,2,7,0,-4,7
00-0037228,Jaylen Warren,2,REG,PIT,SEA,14,48,0,4,4,86,0,0,86
00-0037248,James Cook,2,REG,BUF,NYJ,21,132,2,1,1,3,0,-6,9
00-0037256,Rachaad White,2,REG,TB,HOU,10,65,1,2,2,1,0,-6,7
00-0037263,Tyler Allgeier,2,REG,ATL,MIN,16,76,1,1,1,4,0,3,1
00-0037267,Jerome Ford,2,REG,CLE,BAL,6,31,0,5,6,23,0,-8,27
00-0037525,Jordan Mason,2,REG,MIN,ATL,9,30,0,2,3,8,0,-4,13
00-0037617,Hassan Haskins,2,REG,LAC,LV,0,0,0,0,0,0,0,0,0
00-0037746,Brian Robinson,2,REG,SF,NO,6,20,0,1,1,-1,0,-6,5
00-0037840,Kyren Williams,2,REG,LA,TEN,17,66,0,2,2,14,0,7,7
00-0038040,Zamir White,2,REG,LV,LAC,2,-2,0,2,3,15,0,-3,14
00-0038120,Breece Hall,2,REG,NYJ,BUF,10,29,0,2,3,9,0,-2,5
00-0038134,Kenneth Walker III,2,REG,SEA,PIT,13,105,1,1,1,13,0,0,13
00-0038488,Brady Russell,2,REG,SEA,PIT,0,0,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,2,REG,ATL,MIN,22,143,0,3,5,25,0,7,17
00-0038551,Kendre Miller,2,REG,NO,SF,5,8,0,1,1,2,0,2,0
00-0038597,Chase Brown,2,REG,CIN,JAX,16,47,0,2,3,18,0,8,10
00-0038678,Jordan Mims,2,REG,TEN,LA,0,0,0,0,0,0,0,0,0
00-0038685,Chris Brooks,2,REG,GB,WAS,0,0,0,3,4,27,0,-11,36
00-0038738,Hunter Luepke,2,REG,DAL,NYG,0,0,0,0,0,0,0,0,0
00-0038797,Emanuel Wilson,2,REG,GB,WAS,0,0,0,0,0,0,0,0,0
00-0038896,Jacob Saylors,2,REG,DET,CHI,0,0,0,0,0,0,0,0,0
00-0038951,Sean Tucker,2,REG,TB,HOU,0,0,0,0,0,0,0,0,0
00-0039021,Roschon Johnson,2,REG,CHI,DET,0,0,0,0,0,0,0,0,0
00-0039040,De'Von Achane,2,REG,MIA,NE,11,30,0,8,10,92,1,-9,102
00-0039139,Jahmyr Gibbs,2,REG,DET,CHI,12,94,1,3,3,10,0,-3,13
00-0039165,Zach Charbonnet,2,REG,SEA,PIT,15,10,0,0,0,0,0,0,0
00-0039299,George Holani,2,REG,SEA,PIT,0,0,0,0,0,0,0,0,0
00-0039361,Bucky Irving,2,REG,TB,HOU,17,71,0,6,6,50,0,-13,63
00-0039363,Isaac Guerendo,2,REG,SF,NO,0,0,0,0,0,0,0,0,0
00-0039384,Tyrone Tracy Jr.,2,REG,NYG,DAL,5,15,0,4,5,36,0,1,37
00-0039407,Dylan Laube,2,REG,LV,LAC,0,0,0,2,2,17,0,-3,20
00-0039738,Blake Corum,2,REG,LA,TEN,5,44,1,0,0,0,0,0,0
00-0039794,Braelon Allen,2,REG,NYJ,BUF,2,11,0,0,1,0,0,0,0
00-0039796,Rasheen Ali,2,REG,BAL,CLE,0,0,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,2,REG,NYJ,BUF,0,0,0,1,3,6,0,25,6
00-0039875,Ray Davis,2,REG,BUF,NYJ,9,24,0,0,0,0,0,0,0
00-0039921,Trey Benson,2,REG,ARI,CAR,3,14,0,4,6,30,0,2,26
00-0040078,Brashard Smith,2,REG,KC,PHI,1,2,0,0,1,0,0,0,0
00-0040122,Ashton Jeanty,2,REG,LV,LAC,11,43,0,3,4,1,0,-27,20
00-0040142,Kaleb Johnson,2,REG,PIT,SEA,1,1,0,0,0,0,0,0,0
00-0040162,Dylan Sampson,2,REG,CLE,BAL,4,6,0,3,3,13,1,7,6
00-0040179,DJ Giddens,2,REG,IND,DEN,0,0,0,0,1,0,0,-6,0
00-0040198,Ollie Gordon II,2,REG,MIA,NE,1,8,0,1,1,5,0,-3,8
00-0040208,Tahj Brooks,2,REG,CIN,JAX,0,0,0,0,0,0,0,0,0
00-0040236,Kyle Monangai,2,REG,CHI,DET,7,28,0,1,3,8,0,6,4
00-0040238,LeQuint Allen Jr.,2,REG,JAX,CIN,2,13,0,0,0,0,0,0,0
00-0040242,Jacory Croskey-Merritt,2,REG,WAS,GB,4,17,0,0,1,0,0,6,0
00-0040583,Woody Marks,2,REG,HOU,TB,3,14,0,1,1,37,0,5,32
00-0040644,Trevor Etienne,2,REG,CAR,ARI,0,0,0,1,1,2,0,-3,5
00-0040649,Robbie Ouzts,2,REG,SEA,PIT,0,0,0,0,0,0,0,0,0
00-0040666,Omarion Hampton,2,REG,LAC,LV,8,24,0,1,2,1,0,2,3
00-0040715,Cam Skattebo,2,REG,NYG,DAL,11,45,1,2,3,14,0,8,10
00-0040719,Bhayshul Tuten,2,REG,JAX,CIN,8,42,0,2,2,32,1,-11,43
00-0040730,RJ Harvey,2,REG,DEN,IND,5,8,0,1,2,16,0,5,12
00-0040734,TreVeyon Henderson,2,REG,NE,MIA,3,10,0,2,2,30,0,2,28
00-0040784,Quinshon Judkins,2,REG,CLE,BAL,10,61,0,3,3,10,0,2,8
00-0029892,Kyle Juszczyk,3,REG,SF,ARI,0,0,0,1,1,1,1,1,0
00-0032764,Derrick Henry,3,REG,BAL,DET,12,50,1,1,1,7,0,-2,9
00-0033280,Christian McCaffrey,3,REG,SF,ARI,17,52,0,10,15,88,0,35,67
00-0033526,Samaje Perine,3,REG,CIN,MIN,4,21,0,0,0,0,0,0,0
00-0033553,James Conner,3,REG,ARI,SF,9,22,0,3,4,15,0,6,30
00-0033854,Dare Ogunbowale,3,REG,HOU,JAX,0,0,0,0,0,0,0,0,0
00-0033906,Alvin Kamara,3,REG,NO,SEA,18,42,0,1,2,14,0,28,17
00-0033923,Kareem Hunt,3,REG,KC,NYG,10,34,1,1,1,10,0,-3,13
00-0033955,Jeremy McNichols,3,REG,WAS,LV,4,78,1,0,0,0,0,0,0
00-0034791,Nick Chubb,3,REG,HOU,JAX,9,38,0,3,4,2,0,-7,4
00-0034844,Saquon Barkley,3,REG,PHI,LA,18,46,0,4,5,9,0,-2,9
00-0034959,Andrew Beck,3,REG,NYJ,TB,0,0,0,0,0,0,0,0,0
00-0034975,Justice Hill,3,REG,BAL,DET,0,0,0,3,4,45,0,17,41
00-0035243,Miles Sanders,3,REG,DAL,CHI,9,41,0,3,3,12,0,10,2
00-0035250,Devin Singletary,3,REG,NYG,KC,4,11,0,0,0,0,0,0,0
00-0035261,Tony Pollard,3,REG,TEN,IND,16,45,1,2,4,14,0,-1,11
00-0035537,Ty Johnson,3,REG,BUF,MIA,3,13,0,1,2,8,0,1,7
00-0035685,David Montgomery,3,REG,DET,BAL,12,151,2,1,1,13,0,4,9
00-0035700,Josh Jacobs,3,REG,GB,CLE,16,30,0,5,9,44,0,-24,59
00-0035726,Jakob Johnson,3,REG,HOU,JAX,0,0,0,0,0,0,0,0,0
00-0036139,Rico Dowdle,3,REG,CAR,ATL,10,30,1,1,1,8,0,-7,15
00-0036158,J.K. Dobbins,3,REG,DEN,LAC,11,83,1,1,2,0,0,-13,6
00-0036223,Jonathan Taylor,3,REG,IND,TEN,17,102,3,3,4,16,0,-11,29
00-0036275,D'Andre Swift,3,REG,CHI,DAL,13,33,0,3,4,45,0,-9,62
00-0036328,Antonio Gibson,3,REG,NE,PIT,7,28,0,0,0,0,0,0,0
00-0036414,Cam Akers,3,REG,MIN,CIN,5,19,0,0,1,0,0,-6,0
00-0036555,Chuba Hubbard,3,REG,CAR,ATL,17,73,0,2,3,3,0,13,9
00-0036875,Rhamondre Stevenson,3,REG,NE,PIT,4,18,0,3,3,38,0,7,31
00-0036893,Najee Harris,3,REG,LAC,DEN,6,28,0,0,0,0,0,0,0
00-0036919,Kenneth Gainwell,3,REG,PIT,NE,4,16,1,1,1,10,0,-4,14
00-0036973,Travis Etienne,3,REG,JAX,HOU,16,56,1,0,2,0,0,-10,0
00-0036997,Javonte Williams,3,REG,DAL,CHI,10,76,0,5,5,16,0,-16,32
00-0037085,Tyler Badie,3,REG,DEN,LAC,0,0,0,0,0,0,0,0,0
00-0037120,Tyler Goodson,3,REG,IND,TEN,2,6,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,3,REG,KC,NYG,10,45,0,1,1,3,0,-3,6
00-0037228,Jaylen Warren,3,REG,PIT,NE,18,47,0,5,6,34,0,-20,49
00-0037248,James Cook,3,REG,BUF,MIA,19,108,1,3,3,10,0,5,5
00-0037256,Rachaad White,3,REG,TB,NYJ,5,12,0,1,1,2,0,-7,9
00-0037263,Tyler Allgeier,3,REG,ATL,CAR,1,4,0,1,2,0,0,-5,0
00-0037267,Jerome Ford,3,REG,CLE,GB,0,0,0,4,4,10,0,-5,15
00-0037525,Jordan Mason,3,REG,MIN,CIN,16,116,2,0,0,0,0,0,0
00-0037594,Julius Chestnut,3,REG,TEN,IND,2,26,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,3,REG,LAC,DEN,0,0,0,0,0,0,0,0,0
00-0037745,Velus Jones Jr.,3,REG,NO,SEA,0,0,0,0,0,0,0,0,0
00-0037746,Brian Robinson,3,REG,SF,ARI,2,22,0,0,0,0,0,0,0
00-0037840,Kyren Williams,3,REG,LA,PHI,20,94,0,2,3,18,1,-5,17
00-0038040,Zamir White,3,REG,LV,WAS,5,19,0,1,2,4,0,3,2
00-0038120,Breece Hall,3,REG,NYJ,TB,9,21,0,4,6,31,0,12,26
00-0038134,Kenneth Walker III,3,REG,SEA,NO,16,38,2,1,1,12,0,2,10
00-0038440,Zavier Scott,3,REG,MIN,CIN,8,30,0,1,1,20,0,-6,26
00-0038488,Brady Russell,3,REG,SEA,NO,0,0,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,3,REG,ATL,CAR,13,72,0,5,6,39,0,-4,38
00-0038551,Kendre Miller,3,REG,NO,SEA,7,27,0,2,2,9,0,-9,18
00-0038555,Tank Bigsby,3,REG,PHI,LA,0,0,0,0,0,0,0,0,0
00-0038597,Chase Brown,3,REG,CIN,MIN,10,3,0,4,5,17,0,17,16
00-0038611,Chris Rodriguez Jr.,3,REG,WAS,LV,11,39,0,0,0,0,0,0,0
00-0038685,Chris Brooks,3,REG,GB,CLE,0,0,0,0,0,0,0,0,0
00-0038705,Emari Demercado,3,REG,ARI,SF,2,0,0,0,1,0,0,1,0
00-0038797,Emanuel Wilson,3,REG,GB,CLE,6,25,0,0,0,0,0,0,0
00-0038896,Jacob Saylors,3,REG,DET,BAL,0,0,0,0,0,0,0,0,0
00-0038951,Sean Tucker,3,REG,TB,NYJ,0,0,0,0,0,0,0,0,0
00-0039021,Roschon Johnson,3,REG,CHI,DAL,0,0,0,0,0,0,0,0,0
00-0039040,De'Von Achane,3,REG,MIA,BUF,12,62,0,7,9,29,0,-5,59
00-0039139,Jahmyr Gibbs,3,REG,DET,BAL,22,67,2,5,6,32,0,1,35
00-0039299,George Holani,3,REG,SEA,NO,10,27,0,2,2,15,0,-1,16
00-0039361,Bucky Irving,3,REG,TB,NYJ,25,66,0,4,4,33,0,-19,52
00-0039363,Isaac Guerendo,3,REG,SF,ARI,0,0,0,0,0,0,0,0,0
00-0039364,Sione Vaki,3,REG,DET,BAL,0,0,0,0,0,0,0,0,0
00-0039384,Tyrone Tracy Jr.,3,REG,NYG,KC,7,29,0,2,3,7,0,-8,10
00-0039407,Dylan Laube,3,REG,LV,WAS,3,2,0,0,1,0,0,0,0
00-0039738,Blake Corum,3,REG,LA,PHI,8,53,0,0,0,0,0,0,0
00-0039794,Braelon Allen,3,REG,NYJ,TB,6,30,0,2,2,17,0,8,9
00-0039796,Rasheen Ali,3,REG,BAL,DET,0,0,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,3,REG,NYJ,TB,0,0,0,0,0,0,0,0,0
00-0039875,Ray Davis,3,REG,BUF,MIA,0,0,0,0,1,0,0,7,0
00-0039921,Trey Benson,3,REG,ARI,SF,10,42,0,3,4,9,0,-12,10
00-0040067,Jacardia Wright,3,REG,SEA,NO,5,20,0,0,0,0,0,0,0
00-0040078,Brashard Smith,3,REG,KC,NYG,2,13,0,0,1,0,0,0,0
00-0040122,Ashton Jeanty,3,REG,LV,WAS,17,63,0,0,0,0,0,0,0
00-0040162,Dylan Sampson,3,REG,CLE,GB,1,2,0,0,0,0,0,0,0
00-0040179,DJ Giddens,3,REG,IND,TEN,1,3,0,0,0,0,0,0,0
00-0040198,Ollie Gordon II,3,REG,MIA,BUF,9,38,1,0,0,0,0,0,0
00-0040208,Tahj Brooks,3,REG,CIN,MIN,5,17,0,0,0,0,0,0,0
00-0040236,Kyle Monangai,3,REG,CHI,DAL,6,16,0,1,1,4,0,-2,6
00-0040238,LeQuint Allen Jr.,3,REG,JAX,HOU,0,0,0,1,1,9,0,3,6
00-0040242,Jacory Croskey-Merritt,3,REG,WAS,LV,8,26,1,1,1,5,0,-6,11
00-0040547,Nate Carter,3,REG,ATL,CAR,7,46,0,0,0,0,0,0,0
00-0040583,Woody Marks,3,REG,HOU,JAX,6,27,0,1,2,9,0,-1,7
00-0040644,Trevor Etienne,3,REG,CAR,ATL,0,0,0,0,0,0,0,0,0
00-0040666,Omarion Hampton,3,REG,LAC,DEN,19,70,1,6,7,59,0,-5,59
00-0040715,Cam Skattebo,3,REG,NYG,KC,10,60,1,6,8,61,0,5,55
00-0040719,Bhayshul Tuten,3,REG,JAX,HOU,6,21,1,0,1,0,0,3,0
00-0040730,RJ Harvey,3,REG,DEN,LAC,2,2,0,3,3,14,0,-6,20
00-0040734,TreVeyon Henderson,3,REG,NE,PIT,11,28,0,3,3,19,0,2,17
00-0040784,Quinshon Judkins,3,REG,CLE,GB,18,94,1,1,2,1,0,7,0
00-0029892,Kyle Juszczyk,4,REG,SF,JAX,0,0,0,3,3,32,0,12,20
00-0031687,Raheem Mostert,4,REG,LV,CHI,4,62,0,1,1,11,0,2,9
00-0032764,Derrick Henry,4,REG,BAL,KC,8,42,0,2,3,16,0,-2,15
00-0033280,Christian McCaffrey,4,REG,SF,JAX,17,49,0,6,11,92,1,50,69
00-0033526,Samaje Perine,4,REG,CIN,DEN,1,4,0,0,1,0,0,-3,0
00-0033906,Alvin Kamara,4,REG,NO,BUF,15,70,0,4,5,2,0,-7,12
00-0033923,Kareem Hunt,4,REG,KC,BAL,13,34,0,1,1,13,0,5,8
00-0033955,Jeremy McNichols,4,REG,WAS,ATL,2,3,0,1,2,0,0,1,2
00-0034791,Nick Chubb,4,REG,HOU,TEN,13,47,0,2,2,15,0,9,6
00-0034844,Saquon Barkley,4,REG,PHI,TB,19,43,1,4,4,31,0,-5,36
00-0034975,Justice Hill,4,REG,BAL,KC,3,76,1,5,6,41,1,-20,56
00-0035243,Miles Sanders,4,REG,DAL,GB,2,8,0,2,2,17,0,-7,24
00-0035250,Devin Singletary,4,REG,NYG,LAC,7,28,0,0,0,0,0,0,0
00-0035261,Tony Pollard,4,REG,TEN,HOU,14,64,0,3,3,12,0,-9,21
00-0035537,Ty Johnson,4,REG,BUF,NO,1,0,0,0,0,0,0,0,0
00-0035567,Craig Reynolds,4,REG,DET,CLE,0,0,0,0,0,0,0,0,0
00-0035685,David Montgomery,4,REG,DET,CLE,9,12,0,0,1,0,0,3,0
