player_id,player_display_name,week,season_type,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0037237,Derek Stingley Jr.,5,REG,HOU,BAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0037242,Kaiir Elam,5,REG,DAL,NYJ,0,1,0,0,0,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,5,REG,JAX,KC,2,0,0,0,0,0,1,1,1,1,0,0
00-0037246,Jalen Pitre,5,REG,HOU,BAL,3,0,1,0,0,0,0,2,2,0,0,0
00-0037249,Nik Bonitto,5,REG,DEN,PHI,3,0,1,2,0,2.5,3,0,0,0,0,0
00-0037251,Alex Wright,5,REG,CLE,MIN,1,1,2,2,1,1,1,0,0,0,0,0
00-0037253,Marcus Jones,5,REG,NE,BUF,3,1,2,1,0,0,0,1,2,0,0,0
00-0037254,Terrel Bernard,5,REG,BUF,NE,6,0,0,1,0,0,0,0,0,0,0,0
00-0037260,DJ Davidson,5,REG,NYG,NO,2,0,0,0,0,0,0,0,0,0,0,0
00-0037262,Thomas Booker,5,REG,LV,IND,1,0,0,0,0,0,0,0,1,0,0,0
00-0037268,Zyon McCollum,5,REG,TB,SEA,3,0,0,0,0,0,0,0,1,0,0,0
00-0037270,Otito Ogbonnia,5,REG,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0
00-0037275,DaRon Bland,5,REG,DAL,NYJ,6,0,1,0,0,0,0,0,0,0,0,0
00-0037280,Matthew Butler,5,REG,MIA,CAR,0,0,0,0,0,0,0,0,0,0,0,0
00-0037288,Christian Benford,5,REG,BUF,NE,4,0,0,0,0,0,0,0,0,0,0,0
00-0037301,Theo Jackson,5,REG,MIN,CLE,1,0,7,0,0,0,0,0,0,0,0,0
00-0037310,James Houston,5,REG,DAL,NYJ,2,0,1,1,0,1.5,2,0,0,0,0,0
00-0037313,Montaric Brown,5,REG,JAX,KC,3,0,0,0,0,0,0,0,1,0,0,0
00-0037315,Cameron Goode,5,REG,MIA,CAR,0,0,1,0,0,0,0,0,0,0,0,0
00-0037316,Mark Robinson,5,REG,NYJ,DAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0037321,Chase Lucas,5,REG,SF,LA,0,0,1,0,0,0,0,0,0,0,0,0
00-0037323,Rodney Thomas,5,REG,IND,LV,2,0,1,0,0,0,0,0,0,0,0,0
00-0037332,D'Anthony Bell,5,REG,SEA,TB,0,0,3,0,0,0.5,1,0,0,0,0,0
00-0037384,Ja'Quan McMillian,5,REG,DEN,PHI,3,0,1,1,0,1,1,0,1,0,0,0
00-0037457,Jake Hansen,5,REG,HOU,BAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0037461,Tristin McCollum,5,REG,LV,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,5,REG,LV,IND,4,0,1,0,0,0,0,0,0,0,0,0
00-0037527,Segun Olubi,5,REG,IND,LV,2,0,0,0,0,0,0,0,0,0,0,0
00-0037561,Markquese Bell,5,REG,DAL,NYJ,0,0,1,0,0,0,0,0,0,0,0,0
00-0037578,Juanyeh Thomas,5,REG,DAL,NYJ,5,0,5,0,0,0,0,0,0,0,0,0
00-0037587,Nate Landman,5,REG,LA,SF,8,0,6,1,0,0,0,0,3,0,0,0
00-0037593,Tre Avery,5,REG,CLE,MIN,0,0,2,0,0,0,0,0,0,0,0,0
00-0037596,Jack Gibbens,5,REG,NE,BUF,3,0,3,0,0,0,0,0,0,0,0,0
00-0037602,Sam Okuayinonu,5,REG,SF,LA,1,0,1,0,0,0,0,0,0,0,0,0
00-0037611,Kayvon Thibodeaux,5,REG,NYG,NO,1,0,0,1,0,0,0,0,0,0,0,0
00-0037616,Nick Cross,5,REG,IND,LV,3,0,5,1,0,0,0,0,1,0,0,0
00-0037665,Sam Williams,5,REG,DAL,NYJ,2,0,0,1,0,1,1,0,0,0,0,0
00-0037667,Kerby Joseph,5,REG,DET,CIN,3,0,1,0,0,0,0,1,2,0,0,0
00-0037743,Daxton Hill,5,REG,CIN,DET,2,0,3,0,0,0,0,0,0,0,0,0
00-0037752,Tycen Anderson,5,REG,CIN,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0037753,Cam Taylor-Britt,5,REG,CIN,DET,1,0,1,0,0,0,0,0,0,0,0,0
00-0037756,Travis Jones,5,REG,BAL,HOU,1,1,1,1,0,0,0,0,0,0,0,0
00-0037758,Cordale Flott,5,REG,NYG,NO,3,0,1,0,0,0,0,0,1,0,0,0
00-0037799,Dondrea Tillman,5,REG,DEN,PHI,0,0,0,0,0,0,0,0,1,0,0,0
00-0037804,Zachary Carter,5,REG,ARI,TEN,0,0,2,0,1,0,0,0,0,0,0,0
00-0037811,Chad Muma,5,REG,IND,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0037819,Leo Chenal,5,REG,KC,JAX,2,0,2,0,0,0.5,2,0,0,0,0,0
00-0037832,Kalia Davis,5,REG,SF,LA,0,0,1,0,0,0,0,0,0,0,0,0
00-0037839,Cobie Durant,5,REG,LA,SF,3,1,2,0,0,0,0,0,0,0,0,0
00-0037841,Quentin Lake,5,REG,LA,SF,5,2,4,0,0,0,0,0,1,0,0,0
00-0037842,Derion Kendrick,5,REG,SEA,TB,1,1,0,1,0,0,0,0,0,0,0,0
00-0038039,Jack Jones,5,REG,MIA,CAR,4,0,0,0,0,0,0,0,1,0,0,0
00-0038043,Joshua Williams,5,REG,KC,JAX,0,0,1,0,0,0,0,0,0,0,0,0
00-0038099,Phidarian Mathis,5,REG,BUF,NE,2,0,0,0,0,0,0,0,0,0,0,0
00-0038100,Percy Butler,5,REG,WAS,LAC,1,0,0,0,0,0,0,0,0,0,0,0
00-0038106,Eyioma Uwazurike,5,REG,DEN,PHI,2,0,0,1,0,1,0,0,0,0,0,0
00-0038107,Micheal Clemons,5,REG,NYJ,DAL,1,0,1,0,0,0,0,0,0,0,0,0
00-0038119,Jalyn Armour-Davis,5,REG,TEN,ARI,5,0,4,0,0,0,0,0,1,0,0,0
00-0038121,Alontae Taylor,5,REG,NO,NYG,4,0,4,0,0,0,0,0,0,0,0,0
00-0038123,Dane Belton,5,REG,NYG,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0038125,Roger McCreary,5,REG,TEN,ARI,1,0,0,0,0,0,0,0,0,0,0,0
00-0038127,Logan Hall,5,REG,TB,SEA,0,0,4,0,0,0,0,0,1,0,0,0
00-0038133,Boye Mafe,5,REG,SEA,TB,1,0,2,1,0,0,0,0,0,0,0,0
00-0038136,Coby Bryant,5,REG,SEA,TB,6,1,1,1,0,0,0,0,0,0,0,0
00-0038142,David Ojabo,5,REG,BAL,HOU,0,0,0,0,0,0,1,0,0,0,0,0
00-0038381,Kyu Blu Kelly,5,REG,LV,IND,2,0,1,0,0,0,0,0,0,0,0,0
00-0038386,Jalen Carter,5,REG,PHI,DEN,1,0,3,0,0,0,1,0,0,0,0,0
00-0038412,Moro Ojomo,5,REG,PHI,DEN,2,0,2,0,0,0,0,0,0,0,0,0
00-0038504,Trenton Simpson,5,REG,BAL,HOU,3,1,6,1,0,1,1,0,0,0,0,0
00-0038505,Tavius Robinson,5,REG,BAL,HOU,0,0,0,0,0,0,1,0,0,0,0,0
00-0038513,Cam Jones,5,REG,NYJ,DAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0038541,Tyree Wilson,5,REG,LV,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0038546,Myles Murphy,5,REG,CIN,DET,1,0,0,1,0,1,1,0,0,0,0,0
00-0038549,DJ Turner II,5,REG,CIN,DET,1,0,0,0,0,0,0,0,1,0,0,0
00-0038552,Riley Moss,5,REG,DEN,PHI,2,0,3,0,0,0,0,0,1,0,0,0
00-0038553,Daiyan Henley,5,REG,LAC,WAS,2,0,6,0,0,0,0,0,0,0,0,0
00-0038554,Ji'Ayir Brown,5,REG,SF,LA,0,0,1,0,0,0,0,0,0,0,0,0
00-0038560,Jordan Battle,5,REG,CIN,DET,0,0,6,0,0,0,0,0,0,0,0,0
00-0038565,Mekhi Blackmon,5,REG,IND,LV,4,0,1,0,0,0,0,1,1,0,0,0
00-0038570,Ventrell Miller,5,REG,JAX,KC,0,0,1,0,0,0,0,0,0,0,0,0
00-0038574,Isaiah McGuire,5,REG,CLE,MIN,0,2,0,2,1,0,0,0,0,0,0,0
00-0038588,Jordan Howden,5,REG,NO,NYG,3,0,1,0,0,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,5,REG,JAX,KC,2,0,0,0,0,0,0,0,0,0,0,0
00-0038599,Henry To'oTo'o,5,REG,HOU,BAL,3,0,2,1,0,0,0,0,0,0,0,0
00-0038600,Owen Pappoe,5,REG,ARI,TEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0038602,Chris Smith II,5,REG,LV,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0038605,JL Skinner,5,REG,DEN,PHI,1,0,0,0,0,0,0,0,0,0,0,0
00-0038623,Dante Stills,5,REG,ARI,TEN,1,0,1,0,0,0,0,0,0,0,0,0
00-0038625,Dee Winters,5,REG,SF,LA,3,0,1,0,0,0,0,0,0,0,0,0
00-0038653,Cory Durden,5,REG,NE,BUF,0,0,0,0,0,0,0,0,0,0,0,0
00-0038660,Trevor Nowaske,5,REG,DET,CIN,2,0,1,0,0,0,0,0,0,0,0,0
00-0038684,Ethan Bonner,5,REG,MIA,CAR,0,0,0,0,0,0,0,0,0,0,0,0
00-0038703,Kendell Brooks,5,REG,TEN,ARI,1,0,0,0,0,0,0,0,0,0,0,0
00-0038711,Mohamoud Diabate,5,REG,CLE,MIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,5,REG,CLE,MIN,6,0,4,0,0,0,0,0,0,0,0,0
00-0038765,Ty Okada,5,REG,SEA,TB,4,0,3,0,0,0,0,0,2,0,0,0
00-0038778,Jalen Redmond,5,REG,MIN,CLE,1,0,0,0,0,0,0,0,1,0,0,0
00-0038782,Eku Leota,5,REG,NO,NYG,0,0,1,0,0,0,0,0,0,0,0,0
00-0038791,Thomas Incoom,5,REG,CAR,MIA,0,0,0,0,0,0,0,0,0,0,0,0
00-0038795,PJ Mustipher,5,REG,ARI,TEN,2,0,0,1,0,0,0,0,0,0,0,0
00-0038807,Ivan Pace Jr.,5,REG,MIN,CLE,3,0,1,1,0,1,1,0,0,0,0,0
00-0038851,Caleb Murphy,5,REG,LAC,WAS,0,0,1,0,0,0,0,0,0,0,0,0
00-0038890,Shaka Heyward,5,REG,CIN,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0038922,Drake Thomas,5,REG,SEA,TB,4,0,2,1,0,0,0,0,0,0,0,0
00-0038940,Tyler Lacy,5,REG,DET,CIN,1,0,0,0,0,0,0,0,0,0,0,0
00-0038958,Markees Watts,5,REG,TB,SEA,0,0,2,0,0,0,0,0,0,0,0,0
00-0038978,Byron Young,5,REG,PHI,DEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0038982,Chamarri Conner,5,REG,KC,JAX,4,0,3,0,0,0,0,0,0,0,0,0
00-0038984,Kei'Trel Clark,5,REG,ARI,TEN,2,0,2,0,0,0,0,0,1,0,0,0
00-0038995,Bryan Bresee,5,REG,NO,NYG,1,0,0,1,1,0,1,0,1,0,0,0
00-0039000,Deonte Banks,5,REG,NYG,NO,1,0,0,0,0,0,0,0,0,0,0,0
00-0039002,Sydney Brown,5,REG,PHI,DEN,1,0,0,0,0,0,0,0,0,0,0,0
00-0039009,Dylan Horton,5,REG,HOU,BAL,0,0,4,0,0,0,0,0,0,0,0,0
00-0039018,Jack Campbell,5,REG,DET,CIN,3,0,8,1,1,0,0,0,0,0,0,0
00-0039047,Derick Hall,5,REG,SEA,TB,0,0,1,0,0,0,0,0,0,0,0,0
00-0039049,SirVocea Dennis,5,REG,TB,SEA,4,0,4,0,0,0,0,0,0,0,0,0
00-0039068,Yaya Diaby,5,REG,TB,SEA,1,0,1,0,0,0,1,0,0,0,0,0
00-0039108,Will Anderson Jr.,5,REG,HOU,BAL,1,0,2,1,0,0,0,0,0,0,0,0
00-0039137,Byron Young,5,REG,LA,SF,4,0,2,0,0,0.5,3,0,0,0,0,0
00-0039138,Kobie Turner,5,REG,LA,SF,1,0,3,0,0,0.5,1,0,0,0,0,0
00-0039140,Kelee Ringo,5,REG,PHI,DEN,6,0,0,0,0,0,0,0,0,0,0,0
00-0039141,Brian Branch,5,REG,DET,CIN,1,0,3,0,0,0,0,0,0,0,0,0
00-0039142,Will McDonald IV,5,REG,NYJ,DAL,1,0,0,0,0,0,1,0,0,0,0,0
00-0039147,Christian Gonzalez,5,REG,NE,BUF,2,0,4,0,0,0,0,0,1,0,0,0
00-0039148,Keion White,5,REG,NE,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0039149,Quan Martin,5,REG,WAS,LAC,6,0,3,0,1,0,0,0,0,0,0,0
00-0039151,Emmanuel Forbes,5,REG,LA,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0039156,Julius Brents,5,REG,MIA,CAR,1,0,0,0,0,0,0,0,0,0,0,0
00-0039176,Basil Okoye,5,REG,BAL,HOU,2,0,2,0,0,0,0,0,0,0,0,0
00-0039178,Austin Ajiake,5,REG,IND,LV,4,0,5,0,0,0,0,0,0,0,0,0
00-0039232,Nate Wiggins,5,REG,BAL,HOU,3,0,2,0,0,0,0,0,0,0,0,0
00-0039234,T.J. Tampa,5,REG,BAL,HOU,3,0,3,0,0,0,0,0,0,0,0,0
00-0039284,Braiden McGregor,5,REG,NYJ,DAL,1,0,2,1,0,1,1,0,0,0,0,0
00-0039309,Byron Murphy II,5,REG,SEA,TB,1,0,2,0,0,0,0,0,0,0,0,0
00-0039313,Swayze Bozeman,5,REG,NYG,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0039324,Christian Roland-Wallace,5,REG,KC,JAX,1,0,2,0,0,0,0,0,0,0,0,0
00-0039340,Laiatu Latu,5,REG,IND,LV,1,0,0,1,0,0,0,1,1,0,0,0
00-0039343,Kamari Lassiter,5,REG,HOU,BAL,3,0,1,0,0,0,0,1,1,0,0,0
00-0039345,Renardo Green,5,REG,SF,LA,1,0,1,0,0,0,0,0,1,0,0,0
00-0039347,Trevin Wallace,5,REG,CAR,MIA,2,0,2,0,0,0,0,0,0,0,0,0
00-0039352,Marist Liufau,5,REG,DAL,NYJ,3,0,1,0,1,0,1,0,0,0,0,0
00-0039353,Jarrian Jones,5,REG,JAX,KC,1,0,0,0,0,0,0,0,0,0,0,0
00-0039354,McKinnley Jackson,5,REG,CIN,DET,0,0,1,0,0,0,0,0,0,0,0,0
00-0039366,Tarheeb Still,5,REG,LAC,WAS,3,0,1,0,0,0,0,0,2,0,0,0
00-0039368,Jordan Magee,5,REG,WAS,LAC,1,0,2,1,0,0,0,0,0,0,0,0
00-0039369,Cam Hart,5,REG,LAC,WAS,2,0,2,0,0,0,0,0,0,0,0,0
00-0039375,Josh Newton,5,REG,CIN,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0039395,Jamal Hill,5,REG,HOU,BAL,0,1,0,0,0,0,0,0,0,0,0,0
00-0039400,Zion Logue,5,REG,BUF,NE,1,0,0,0,0,0,0,0,0,0,0,0
00-0039417,Myles Harden,5,REG,CLE,MIN,4,0,1,0,0,0,0,0,0,0,0,0
00-0039421,Levi Drake Rodriguez,5,REG,MIN,CLE,1,0,5,1,0,0,0,0,0,0,0,0
00-0039423,Jonah Laulu,5,REG,LV,IND,1,1,1,1,0,0,1,0,0,0,0,0
00-0039430,James Williams,5,REG,TEN,ARI,2,0,0,0,0,0,0,0,0,0,0,0
00-0039431,Jowon Briggs,5,REG,NYJ,DAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0039436,Jaylen Harrell,5,REG,TEN,ARI,1,0,0,0,0,0,0,0,0,0,0,0
00-0039465,Reddy Steward,5,REG,DAL,NYJ,1,0,2,0,0,0,0,0,0,0,0,0
00-0039622,Isaiah Stalbird,5,REG,NO,NYG,1,0,0,0,0,0,0,0,0,0,0,0
00-0039637,Maema Njongmeta,5,REG,CAR,MIA,0,0,1,0,0,0,0,0,0,0,0,0
00-0039681,Tyler Owens,5,REG,WAS,LAC,0,0,1,0,0,0,0,0,0,0,0,0
00-0039692,Dell Pettus,5,REG,NE,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0039718,Bo Richter,5,REG,MIN,CLE,0,0,3,0,0,0,0,0,0,0,0,0
00-0039734,Braden Fiske,5,REG,LA,SF,1,0,2,0,0,0,1,0,0,0,0,0
00-0039740,Jalyx Hunt,5,REG,PHI,DEN,0,0,1,0,0,0,1,0,0,0,0,0
00-0039749,Tyler Davis,5,REG,LA,SF,3,0,2,0,0,0,0,0,0,0,0,0
00-0039763,Joe Andreessen,5,REG,BUF,NE,1,0,1,0,0,0,0,0,0,0,0,0
00-0039772,Josh Wallace,5,REG,LA,SF,1,0,1,0,0,0,0,0,0,0,0,0
00-0039774,Omar Speights,5,REG,LA,SF,3,0,2,0,0,0,0,0,0,0,0,0
00-0039776,Jaylen McCollough,5,REG,LA,SF,2,0,0,0,0,0,0,0,0,0,0,0
00-0039795,Nehemiah Pritchett,5,REG,SEA,TB,2,0,0,0,0,0,0,0,0,0,0,0
00-0039809,Jonah Elliss,5,REG,DEN,PHI,2,0,1,0,0,0,0,0,0,0,0,0
00-0039815,Tyrice Knight,5,REG,SEA,TB,3,0,1,1,0,0,0,0,0,0,0,0
00-0039821,Andru Phillips,5,REG,NYG,NO,3,0,0,0,0,0,0,0,0,0,0,0
00-0039825,Jaden Hicks,5,REG,KC,JAX,1,0,2,0,0,0,0,0,0,0,0,0
00-0039829,Darius Muasau,5,REG,NYG,NO,6,0,3,1,0,0,0,0,0,0,0,0
00-0039834,Kamren Kinchens,5,REG,LA,SF,1,0,1,0,0,0,0,0,0,0,0,0
00-0039835,Justin Eboigbe,5,REG,LAC,WAS,3,0,1,1,0,1,1,0,0,0,0,0
00-0039838,Calen Bullock,5,REG,HOU,BAL,2,0,0,0,0,0,0,0,0,0,0,0
00-0039841,Cooper DeJean,5,REG,PHI,DEN,4,0,1,1,0,0,0,0,1,0,0,0
00-0039846,Tykee Smith,5,REG,TB,SEA,2,0,4,0,0,0,0,0,2,0,0,0
00-0039852,Jared Verse,5,REG,LA,SF,3,1,2,1,0,0,5,0,0,0,0,0
00-0039858,Cedric Gray,5,REG,TEN,ARI,5,1,6,1,0,0,0,0,0,0,0,0
00-0039860,Kool-Aid McKinstry,5,REG,NO,NYG,3,0,1,0,0,0,0,2,3,0,0,0
00-0039861,Tyler Nubin,5,REG,NYG,NO,3,1,1,1,0,0,0,0,0,0,0,0
00-0039864,Dadrion Taylor-Demerson,5,REG,ARI,TEN,4,0,0,0,0,0,0,1,2,0,1,0
00-0039872,Cole Bishop,5,REG,BUF,NE,2,0,0,0,0,1,1,0,0,0,0,0
00-0039888,Quinyon Mitchell,5,REG,PHI,DEN,5,0,2,0,0,0,0,0,1,0,0,0
00-0039898,Mike Sainristil,5,REG,WAS,LAC,7,0,2,0,0,0,0,1,2,0,0,0
00-0039902,Chris Braswell,5,REG,TB,SEA,2,0,0,0,0,0,0,0,0,0,0,0
00-0039903,Terrion Arnold,5,REG,DET,CIN,1,0,0,0,0,0,0,0,2,0,0,0
00-0039906,Jer'Zhan Newton,5,REG,WAS,LAC,2,0,0,1,0,1,1,0,1,0,0,0
00-0039908,Kris Jenkins,5,REG,CIN,DET,2,0,1,1,0,0,0,0,0,0,0,0
00-0039911,Chop Robinson,5,REG,MIA,CAR,1,0,1,1,0,0,0,0,0,0,0,0
00-0039924,Dallas Turner,5,REG,MIN,CLE,3,0,4,1,0,0,0,0,0,0,0,0
00-0040011,Shemar James,5,REG,DAL,NYJ,8,0,7,0,0,0,0,0,0,0,0,0
00-0040045,Alijah Clark,5,REG,DAL,NYJ,1,0,0,0,0,0,0,0,0,0,0,0
00-0040069,Teddye Buchanan,5,REG,BAL,HOU,7,1,7,1,0,0,0,0,0,0,0,0
00-0040100,Jay Higgins,5,REG,BAL,HOU,0,0,1,0,0,0,0,0,0,0,0,0
00-0040106,Reuben Lowery,5,REG,BAL,HOU,1,0,4,0,0,0,0,0,0,0,0,0
00-0040127,Kenneth Grant,5,REG,MIA,CAR,0,0,2,0,0,0.5,1,0,0,0,0,0
00-0040136,Princely Umanmielen,5,REG,CAR,MIA,1,0,0,0,0,0,0,0,0,0,0,0
00-0040143,Jacob Parrish,5,REG,TB,SEA,5,0,4,0,0,0,0,0,0,0,0,0
00-0040152,Upton Stout,5,REG,SF,LA,2,0,6,0,0,0,0,0,0,0,0,0
00-0040157,Barrett Carter,5,REG,CIN,DET,2,0,4,0,0,0,0,0,0,0,0,0
00-0040159,Lathan Ransom,5,REG,CAR,MIA,4,0,1,0,0,0,0,0,0,0,0,0
00-0040165,Malachi Moore,5,REG,NYJ,DAL,4,0,1,0,0,0,0,0,0,0,0,0
00-0040166,Quincy Riley,5,REG,NO,NYG,1,0,0,0,0,0,0,0,1,0,0,0
00-0040171,Joshua Farmer,5,REG,NE,BUF,0,0,2,0,0,0,0,0,0,0,0,0
00-0040173,Tyrion Ingram-Dawkins,5,REG,MIN,CLE,1,0,1,1,0,1,1,0,0,0,0,0
00-0040175,Jordan Phillips,5,REG,MIA,CAR,0,0,2,0,0,0,0,0,0,0,0,0
00-0040182,Dante Trader Jr.,5,REG,MIA,CAR,1,0,1,0,0,0,0,0,0,0,0,0
00-0040183,Elijah Roberts,5,REG,TB,SEA,1,0,0,0,0,0,0,0,0,0,0,0
00-0040185,Marques Sigle,5,REG,SF,LA,7,0,6,0,0,0,0,0,1,0,0,0
00-0040186,Francisco Mauigoa,5,REG,NYJ,DAL,3,0,1,0,0,0,0,0,0,0,0,0
00-0040195,Denzel Burke,5,REG,ARI,TEN,1,0,0,0,0,0,0,0,0,0,0,0
00-0040196,Tyler Baron,5,REG,NYJ,DAL,1,1,0,0,0,0,0,0,0,0,0,0
00-0040199,JJ Pegues,5,REG,LV,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0040201,Marcus Harris,5,REG,TEN,ARI,0,0,1,0,0,0,0,0,0,0,0,0
00-0040213,Rayuan Lane III,5,REG,JAX,KC,2,0,1,0,0,0,0,0,0,0,0,0
00-0040214,Kobe King,5,REG,MIN,CLE,1,0,1,0,0,0,0,0,0,0,0,0
00-0040230,Kitan Crawford,5,REG,ARI,TEN,1,0,0,0,0,0,0,0,1,0,0,0
00-0040255,Adin Huntington,5,REG,CLE,MIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0040261,Easton Mascarenas-Arnold,5,REG,CLE,MIN,0,0,2,0,0,0,0,0,0,0,0,0
00-0040263,Donovan McMillon,5,REG,CLE,MIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0040289,Bam Martin-Scott,5,REG,CAR,MIA,1,0,0,0,0,0,0,0,0,0,0,0
00-0040295,Trevian Thomas,5,REG,CAR,MIA,0,0,1,0,0,0,0,0,0,0,0,0
00-0040296,Corey Thornton,5,REG,CAR,MIA,2,0,1,0,0,0,0,0,1,0,0,0
00-0040347,Johnathan Edwards,5,REG,IND,LV,1,0,0,0,0,0,0,0,1,0,0,0
00-0040357,Trey Washington,5,REG,IND,LV,0,0,3,0,0,0,0,0,0,0,0,0
00-0040416,John Bullock,5,REG,TB,SEA,0,0,1,0,0,0,0,0,0,0,0,0
00-0040449,Karene Reid,5,REG,DEN,PHI,1,0,0,0,0,0,0,0,0,0,0,0
00-0040460,Marlowe Wax,5,REG,LAC,WAS,0,0,2,0,0,0,0,0,0,0,0,0
00-0040501,Austin Keys,5,REG,MIN,CLE,1,0,0,0,0,0,0,0,0,0,0,0
00-0040503,Dorian Mausi,5,REG,TEN,ARI,1,0,1,0,0,0,0,0,0,0,0,0
00-0040574,Elijah Ponder,5,REG,NE,BUF,1,0,1,0,0,0,0,0,0,0,0,0
00-0040579,Carson Schwesinger,5,REG,CLE,MIN,2,0,10,0,0,0,0,0,0,0,0,0
00-0040580,Josaiah Stewart,5,REG,LA,SF,0,0,0,0,0,0,0,0,1,0,0,0
00-0040585,Ty Hamilton,5,REG,LA,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0040613,Shaun Dolac,5,REG,LA,SF,1,0,2,0,0,0,0,0,0,0,0,0
00-0040636,Keyon Martin,5,REG,BAL,HOU,4,0,1,0,0,0,0,0,0,0,0,0
00-0040640,Ashton Gillotte,5,REG,KC,JAX,1,0,1,0,0,0,0,0,0,0,0,0
00-0040641,Darien Porter,5,REG,LV,IND,1,0,1,0,0,0,0,0,0,0,0,0
00-0040643,Jonas Sanker,5,REG,NO,NYG,6,0,1,1,0,0,0,0,0,0,0,0
00-0040660,Mykel Williams,5,REG,SF,LA,0,0,0,0,0,0,0,0,0,0,0,0
00-0040670,Nohl Williams,5,REG,KC,JAX,2,0,0,0,0,0,0,0,0,0,0,0
00-0040672,Tyleik Williams,5,REG,DET,CIN,0,0,0,0,0,0,0,0,1,0,0,0
00-0040677,Abdul Carter,5,REG,NYG,NO,1,0,3,0,0,0,0,0,0,0,0,0
00-0040685,Mason Graham,5,REG,CLE,MIN,2,0,0,0,0,0,0,0,0,0,0,0
00-0040688,Malaki Starks,5,REG,BAL,HOU,3,0,7,0,0,0,0,0,0,0,0,0
00-0040694,Darius Alexander,5,REG,NYG,NO,1,0,0,1,0,0,0,0,0,0,0,0
00-0040708,Jihaad Campbell,5,REG,PHI,DEN,4,2,5,1,0,0,0,0,0,0,0,0
00-0040710,Deone Walker,5,REG,BUF,NE,1,1,1,1,0,0.5,1,0,0,0,0,0
00-0040716,Craig Woodson,5,REG,NE,BUF,3,0,1,0,0,0,0,0,0,0,0,0
00-0040720,Jahdae Barron,5,REG,DEN,PHI,1,0,1,0,0,0,0,0,1,0,0,0
00-0040721,Alfred Collins,5,REG,SF,LA,2,0,0,0,1,0,1,0,0,0,0,0
00-0040722,Mike Green,5,REG,BAL,HOU,0,0,2,0,0,0,0,0,0,0,0,0
00-0040723,Jack Kiser,5,REG,JAX,KC,0,0,1,0,0,0,0,0,0,0,0,0
00-0040725,Donovan Ezeiruaku,5,REG,DAL,NYJ,1,0,2,0,0,0,2,0,0,0,0,0
00-0040731,Trey Amos,5,REG,WAS,LAC,1,0,1,0,0,0,0,0,0,0,0,0
00-0040733,Nick Emmanwori,5,REG,SEA,TB,4,0,1,1,0,0,0,0,0,0,0,0
00-0040738,Demetrius Knight Jr.,5,REG,CIN,DET,3,1,4,1,0,0,0,0,0,0,0,0
00-0040744,JT Tuimoloau,5,REG,IND,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0040746,Nic Scourton,5,REG,CAR,MIA,1,0,3,1,0,0,0,0,0,0,0,0
00-0040749,Andrew Mukuba,5,REG,PHI,DEN,4,0,2,0,0,0,0,0,0,0,0,0
00-0040751,Will Johnson,5,REG,ARI,TEN,3,0,0,0,0,0,0,0,1,0,0,0
00-0040752,Oluwafemi Oladejo,5,REG,TEN,ARI,0,1,1,0,0,0,0,0,0,0,0,0
00-0026190,Calais Campbell,6,REG,ARI,IND,0,0,0,0,0,0,3,0,0,0,0,0
00-0027940,Von Miller,6,REG,WAS,CHI,1,0,1,0,0,0.5,1,0,0,0,0,0
00-0027962,Cameron Jordan,6,REG,NO,NE,1,0,0,0,0,0,0,0,0,0,0,0
00-0027969,Cameron Heyward,6,REG,PIT,CLE,1,0,1,0,0,0,1,0,0,0,0,0
00-0029255,Bobby Wagner,6,REG,WAS,CHI,3,1,5,1,0,0,0,0,0,0,0,0
